Price,Open,High,Low,Close,Volume
Ticker,FSBW,FSBW,FSBW,FSBW,FSBW
Date,,,,,
2020-01-02,27.723975206890174,27.723975206890174,27.293506622314453,27.293506622314453,21200
2020-01-03,27.27176938372793,27.27176938372793,27.028270850409623,27.128278732299805,14800
2020-01-06,27.150015405663236,27.445691561451632,26.749983935301177,27.332639694213867,19000
2020-01-07,27.328295063192744,27.328295063192744,26.515186330987373,26.784772872924805,24400
2020-01-08,26.706499490004788,26.87173066282094,26.56301052682849,26.78911590576172,17400
2020-01-09,26.92391038302697,27.397861728207737,26.88042927780585,26.906518936157227,14000
2020-01-10,26.871736264717747,27.3413402247144,26.623890283174422,26.654327392578125,22800
2020-01-13,26.749987565461467,27.48482894897461,26.749987565461467,27.48482894897461,24000
2020-01-14,27.55439432208359,27.658751289069563,27.032612804549146,27.041309356689453,34800
2020-01-15,27.093493557566777,27.506569077220682,26.789120812533884,26.915218353271484,15800
2020-01-16,27.080443789637837,27.754412500935366,26.984785030742866,27.645708084106445,17400
2020-01-17,27.66745144406057,27.75876276537777,27.20219662550387,27.350034713745117,10200
2020-01-21,27.05870793718505,27.097841600387554,26.784772294767524,26.87608528137207,15800
2020-01-22,26.915219102958993,27.737024376349478,26.663024014459232,27.263072967529297,17200
2020-01-23,27.071750506521038,27.263071364811047,26.858690752677308,26.971742630004883,11200
2020-01-24,27.11522741206328,27.250019814503677,26.663016683114108,26.684757232666016,11400
2020-01-27,26.584754773208143,27.015225039970368,26.306471701591246,26.958698272705078,12000
2020-01-28,26.858690198036165,26.86303764531754,26.306471506217274,26.536924362182617,26600
2020-01-29,26.310816103599283,26.349949759684563,24.784606833668793,25.64989471435547,54200
2020-01-30,25.249859764440657,25.249859764440657,23.48015213441311,24.141075134277344,72200
2020-01-31,23.871491650978196,24.080203941442644,23.588859491290055,23.793224334716797,63800
2020-02-03,23.73235129153969,24.345444193283825,23.632341759076176,23.69756507873535,41600
2020-02-04,23.880892614193133,24.40469246497471,23.47494785472095,23.509868621826172,26600
2020-02-05,23.66701126887674,23.96383116048695,23.474950359532478,23.66264533996582,33400
2020-02-06,23.74558288687643,23.83288148942055,23.61463165283203,23.61463165283203,19000
2020-02-07,23.566617705723957,23.584076426881502,23.13448230362862,23.169403076171875,42600
2020-02-10,23.138841017426554,23.374551180212514,22.597582493748074,22.750356674194336,12000
2020-02-11,23.090831671904528,23.440031051635742,22.920595413241198,23.440031051635742,57800
2020-02-12,23.50550222082593,23.701927369059316,23.28725242614746,23.28725242614746,32200
2020-02-13,23.21304979792983,23.35272954235725,22.532109795010747,22.719804763793945,43400
2020-02-14,22.850755086004376,22.97297611533199,22.697980880737305,22.697980880737305,19800
2020-02-18,22.68051911786144,22.72417007750998,22.300764927045297,22.56702995300293,14400
2020-02-19,22.588858833248942,22.82456906417981,22.492828369140625,22.492828369140625,12000
2020-02-20,22.471001243913825,22.776551324617454,22.471001243913825,22.74163055419922,6000
