Price,Open,High,Low,Close,Volume
Ticker,CCAP,CCAP,CCAP,CCAP,CCAP
Date,,,,,
2020-02-03,9.070971510075209,9.076472528422112,8.944451235732318,9.021463394165039,17600
2020-02-04,8.997806154681934,9.896101191553194,8.997806154681934,9.070967674255371,40300
2020-02-05,9.136981359442903,9.324011759337484,9.021462089290688,9.2524995803833,35900
2020-02-06,9.07647121559118,9.346014780330592,9.07647121559118,9.2524995803833,13800
2020-02-07,9.45603180685883,9.61005608147518,9.274502448052646,9.406523704528809,23600
2020-02-10,9.357017026933322,9.37461965396805,9.114977495267336,9.296506881713867,122600
2020-02-11,9.142481066659522,9.37901849219012,9.131479033133914,9.186488151550293,339300
2020-02-12,9.213993354174736,9.351515643043015,9.14248222561642,9.230496406555176,52400
2020-02-13,9.235995962060674,9.269001012385427,9.169984812199532,9.21949291229248,24300
2020-02-14,9.219492984652465,9.241496001971116,9.103973733791715,9.142480850219727,38100
2020-02-18,9.131477801271565,9.131477801271565,9.057215658809378,9.070967674255371,62100
2020-02-19,9.010458334083468,9.103973516178625,8.977453284288595,9.09847354888916,58600
2020-02-20,9.125978037169629,9.125978037169629,9.0379638671875,9.0379638671875,13500
2020-02-21,9.021459358065785,9.098472531255648,9.021459358065785,9.076468467712402,27900
2020-02-24,8.900440595756525,9.048964884373746,8.674904179357732,8.966450691223145,24000
2020-02-25,8.806926489065035,9.076470018246967,8.806926489065035,8.911443710327148,38500
2020-02-26,9.043464672284497,9.054465656366014,8.877337746719684,8.944448471069336,73100
2020-02-27,8.856435668608723,8.911444794344044,8.64190070776806,8.724413871765137,94700
2020-02-28,8.603394794454415,8.698559880773733,8.163323354208615,8.658403396606445,30900
2020-03-02,8.317348219814246,8.79592573662392,8.317348219814246,8.768421173095703,31900
2020-03-03,8.526382252821351,8.732665694421868,8.449369579099027,8.69140911102295,32500
2020-03-04,8.795924331974673,8.828929383253119,8.52638080657543,8.77942180633545,17100
2020-03-05,8.828930253252373,8.828930253252373,8.669404948677274,8.8179292678833,30400
2020-03-06,8.718914313202863,8.801427486042124,8.663905181572716,8.77392292022705,28800
2020-03-09,8.328349784249042,8.38335838358981,7.758457295632546,7.915782928466797,126300
2020-03-10,8.064307753713742,8.195779251481921,7.976293563842773,7.976293563842773,65800
2020-03-11,7.9377850475160345,7.951537063729924,7.728751148509006,7.767257213592529,18200
2020-03-12,7.288683418682746,7.386049252551145,6.876116432719572,6.994385719299316,46700
2020-03-13,7.07414817415075,7.377247704305687,7.07414817415075,7.233674049377441,21800
2020-03-16,7.261177355909985,7.261177355909985,6.188503517753841,6.194004535675049,47600
2020-03-17,6.331526169169186,6.829356697271172,6.001472473144531,6.001472473144531,99600
2020-03-18,5.621911965450101,5.968468236396268,4.675758361816406,4.675758361816406,130000
2020-03-19,4.659254291094249,5.264351917136573,4.422715837269041,5.088323593139648,72400
2020-03-20,4.912297504654445,5.000861493821192,3.8066179110078076,4.059659004211426,27700
2020-03-23,4.202682071821715,4.202682071821715,3.4160544872283936,3.4160544872283936,33000
2020-03-24,3.5700791522947433,4.080562230443407,3.5700791522947433,3.5865819454193115,54600
2020-03-25,3.762610299071764,4.045906170187519,3.614086222124351,3.6800968647003174,38700
2020-03-26,3.8231200350556502,5.2423502033231815,3.8231200350556502,4.747270107269287,104600
2020-03-27,4.5712417637045,6.05098157179983,4.532735160606439,5.2258477210998535,57000
2020-03-30,5.248842263528613,5.978965701444122,4.932646840758378,5.404065132141113,42900
2020-03-31,5.573662056124549,5.668520648758975,5.547791481018066,5.547791481018066,15600
2020-04-01,4.892404427403525,5.300583891171099,4.8866552895961615,4.990137577056885,34000
2020-04-02,4.886656158420142,5.513298035869849,4.7486801161196714,5.432811737060547,25400
2020-04-03,5.777750560219287,5.892730559034681,5.133862018585205,5.133862018585205,49000
2020-04-06,5.133864225187692,5.680594450493619,5.133864225187692,5.496051788330078,5500
2020-04-07,5.582285706747152,5.717387171155615,5.185604472956931,5.57078742980957,41800
2020-04-08,5.749005363101051,6.18592990228102,5.749005363101051,6.0364556312561035,18700
2020-04-09,6.289988771139204,6.829820621988906,6.200304179834506,6.484879970550537,35300
2020-04-13,6.933303184658362,7.378851040073423,6.57054051846535,7.1862592697143555,49200
2020-04-14,7.370224177177297,7.4737064418173995,7.1425636335833405,7.381722450256348,23900
2020-04-15,6.967795535098958,7.6289315852664,6.645851490932728,7.473708152770996,6900
2020-04-16,7.352979167632541,7.53119860736651,7.117269992828369,7.117269992828369,56800
2020-04-17,7.329984671099885,7.329984671099885,6.783253926937559,6.881562232971191,22500
2020-04-20,6.622854999133432,6.642976431875736,5.680017842817543,5.726009845733643,34300
2020-04-21,5.840988713313488,6.372771760069276,5.803620423836034,6.128438949584961,120000
2020-04-22,6.151436815775148,6.151436815775148,5.323580124992743,5.863986492156982,22500
2020-04-23,5.800747238071259,5.829492378202293,5.6570220856840345,5.7375078201293945,2600
2020-04-24,5.83524191969151,5.8639870645125995,5.461556681821467,5.5535407066345215,321200
2020-04-27,5.714512552908683,5.714512552908683,5.053376986172771,5.202851295471191,63600
2020-04-28,5.3293291474711175,5.674269199371338,5.260340588823103,5.674269199371338,28200
2020-04-29,5.438560083053316,6.122691604261061,5.432810945061896,6.019209861755371,31700
2020-04-30,5.743256816266025,5.875484238302844,5.225846499730825,5.680017948150635,40000
2020-05-01,5.588034055803036,5.990464371211342,5.362672903728644,5.921476364135742,10200
2020-05-04,5.74325728048626,5.89273157895129,5.6541478345147125,5.886982440948486,3000
2020-05-05,5.909978894064424,6.237672657657134,5.8237440105373,6.17443323135376,21900
2020-05-06,6.111192122462291,6.208925247192383,6.007709861390942,6.208925247192383,6100
2020-05-07,6.323906640003223,6.8988072436398795,5.938148606903924,6.858564376831055,34000
2020-05-08,6.898807064603854,6.898807064603854,6.496376762155548,6.507874488830566,4300
2020-05-11,6.599858869311879,6.709090294388215,6.191679954528809,6.191679954528809,8300
2020-05-12,6.530871731974479,6.530871731974479,6.239397095629888,6.312409400939941,10300
2020-05-13,6.92755318899861,6.933302327287781,6.2434210840913025,6.323907375335693,33500
2020-05-14,6.145687926247402,6.323907375335693,5.88583301617849,6.323907375335693,11500
2020-05-15,6.1456880110963725,6.168684016302544,6.093947410583496,6.093947410583496,12700
2020-05-18,6.369898164175982,6.467631303287086,6.211225596376909,6.4388861656188965,38600
2020-05-19,6.438887399779104,6.438887399779104,6.0652021832710155,6.323907375335693,14200
2020-05-20,6.467631028070419,6.467631028070419,6.2807884635797375,6.346901893615723,5600
2020-05-21,6.335405651914036,6.438887399779104,6.0652021832710155,6.323907375335693,24300
2020-05-22,6.3239076780687205,6.3239076780687205,6.243421382971355,6.312409400939941,3500
2020-05-26,6.605609814076727,6.611358953446679,6.260669675901243,6.415892601013184,28600
2020-05-27,6.939051410751864,6.939051410751864,6.410142712432937,6.795326232910156,119000
2020-05-28,7.013786984071127,7.1431398342051855,6.783826970797157,6.8413166999816895,71900
2020-05-29,6.8413171826135954,7.186257775126868,6.8413171826135954,7.054030895233154,104800
2020-06-01,7.237998241199101,7.329982244386181,7.109795111849482,7.301237106323242,51500
2020-06-02,7.2742192212095045,7.329984664916992,6.795326784500788,7.329984664916992,64800
2020-06-03,7.3587262187307845,7.462207931817566,7.301235951696491,7.444961071014404,43600
2020-06-04,7.473709104260262,7.588689134672198,7.358729073848326,7.393222808837891,53100
2020-06-05,7.5829416781536505,7.5829416781536505,7.134519185942769,7.140268325805664,58200
2020-06-08,7.243747536865591,7.565691555060376,7.220751535565964,7.364476680755615,39700
2020-06-09,7.347229676216967,7.500153120757343,7.249496528204167,7.3069868087768555,8500
2020-06-10,7.312737702124168,7.4162194644237,7.123020498262265,7.2207536697387695,31600
2020-06-11,6.990790646575194,7.412192638476301,6.990790646575194,7.215002059936523,33900
2020-06-12,7.23799991607666,7.23799991607666,7.0712787346537205,7.23799991607666,36500
2020-06-15,7.114395523601837,7.358728408813477,7.114395523601837,7.358728408813477,22000
2020-06-16,7.496705771633608,7.588689804077148,7.358729722968297,7.588689804077148,28400
2020-06-17,7.559944656871521,7.588689804077148,7.41621946911147,7.588689804077148,46000
2020-06-18,7.588687847002211,7.617432986794646,7.404719829559326,7.404719829559326,13300
2020-06-19,7.4679580476100496,7.525448322184292,6.996539769865678,7.266743183135986,25800
2020-06-22,7.215002918399853,7.417368073388528,7.192006915442136,7.3414812088012695,5900
2020-06-23,7.381724140152073,7.539821593307352,7.381724140152073,7.473708152770996,19200
2020-06-24,7.5311987515765235,7.536372756557078,7.387473588746956,7.505328178405762,23100
2020-06-25,7.493828986685887,7.588687560633763,7.40816870360946,7.571440696716309,67900
2020-06-26,7.582941166739438,7.703670354377158,7.582941166739438,7.617435455322266,55100
2020-06-29,7.653028558674308,7.72718581434276,7.510646763576869,7.68269157409668,31200
2020-06-30,7.682691352991724,7.771680396697772,7.469118666492108,7.498781681060791,152900
2020-07-01,7.658961054491766,7.664893770560492,7.457253234354657,7.498781681060791,11000
2020-07-02,7.599634883539132,7.712353649475123,7.495814625102757,7.53437614440918,7300
2020-07-06,7.480982928492667,7.498781075260994,7.415724754333495,7.415724754333496,3300
2020-07-07,7.421655993281741,7.658958911895752,7.421655993281741,7.658958911895752,19100
2020-07-08,7.54624200623178,7.558106872166893,7.332668761650504,7.356399059295654,25000
2020-07-09,7.344535493789879,7.357587357826908,7.19622096580327,7.20215368270874,8000
2020-07-10,7.303006677860429,7.3445345593651945,7.0419728249805935,7.104265213012695,31500
2020-07-13,7.095366259007204,7.522512210918413,7.059770527275036,7.231815338134766,23000
2020-07-14,7.305972868048886,7.41572585971364,7.122063183561978,7.148759841918945,33300
2020-07-15,7.29707529676065,7.409794095371257,7.0657044165282805,7.273344993591309,13800
2020-07-16,7.285208723532307,7.415725653450019,7.148759643080811,7.261478424072266,36400
2020-07-17,7.148760663725966,7.148760663725966,7.0597716037144105,7.089434623718262,19400
2020-07-20,7.119096755981445,7.2258833883691596,7.089433739676527,7.119096755981445,13800
2020-07-21,7.125029586156491,7.370045233453599,7.030108385085212,7.101299285888672,18200
2020-07-22,7.077568985620851,7.136894453402908,6.917389034481827,7.101299285888672,29500
2020-07-23,7.119097643722114,7.119097643722114,7.089434623718262,7.089434623718262,1200
2020-07-24,7.089433739676527,7.284022425075817,7.089433739676527,7.119096755981445,4700
2020-07-27,7.113164926566334,7.119097643722114,7.089434623718262,7.089434623718262,7600
2020-07-28,7.1042655712138165,7.1042655712138165,6.923321679919837,6.970782279968262,8300
2020-07-29,6.982646869090728,7.109010432706875,6.911455411845828,6.952983856201172,9000
2020-07-30,6.929254327024884,7.0645169792317475,6.929254327024884,6.941119194030762,1900
2020-07-31,6.982647642988771,7.017649877607321,6.911456177853605,6.941119194030762,12900
2020-08-03,6.982647390506106,7.053838287292133,6.923321360296938,7.0259552001953125,5700
2020-08-04,7.0301076865810455,7.0301076865810455,6.893658049267335,6.9114556312561035,6600
2020-08-05,7.024175238060773,7.05383825302124,6.970781924286924,7.05383825302124,2600
2020-08-06,6.923322220201914,7.041973729582298,6.911456786376363,7.00044584274292,3900
2020-08-07,7.033073286211174,7.154691696166992,7.033073286211174,7.154691696166992,14800
2020-08-10,7.178422409776242,7.326736917699098,7.028327973867525,7.2258830070495605,49400
2020-08-11,7.42166024304652,7.653030579737947,7.338603891084789,7.409794807434082,26200
2020-08-12,7.40979492526788,7.705237600569529,7.338604007786477,7.391997337341309,28400
2020-08-13,7.439455050916367,7.439455050916367,7.356398729988868,7.415724754333496,2800
2020-08-14,7.409794356587689,7.415727074032934,7.386064052581787,7.386064052581787,5000
2020-08-17,7.3741977982499005,7.623366226394022,7.338602066040039,7.338602066040039,8100
2020-08-18,7.3445349639242865,7.504714348390798,7.3000407218933105,7.3000407218933105,6200
2020-08-19,7.380129814147948,7.415725545708331,7.361739299097957,7.380129814147949,9900
2020-08-20,7.380131361190139,7.386064078656327,7.332670753010786,7.36233377456665,5100
2020-08-21,7.279275783037949,7.415724848681739,7.279275783037949,7.2970733642578125,4000
2020-08-24,7.297074387161759,7.356399854802514,7.297074387161759,7.326737403869629,13100
2020-08-25,7.344534987584357,7.356399854802514,7.308939254379916,7.326737403869629,21600
2020-08-26,7.262071133919636,7.326736376807521,7.262071133919636,7.2970733642578125,2700
2020-08-27,7.357586620729376,7.357586620729376,7.267411143280264,7.311905384063721,1900
2020-08-28,7.326737403869629,7.469119205137423,7.297074387161759,7.326737403869629,54100
2020-08-31,7.261478653957318,7.326737403869629,7.261478653957318,7.326737403869629,19500
2020-09-01,7.415726278626845,7.605568690311688,7.267411753054309,7.320805072784424,14300
2020-09-02,7.558106605294245,7.88439861072506,7.297073340414536,7.69455623626709,29700
2020-09-03,7.771678769400751,7.771678769400751,7.564038276672363,7.638195514678955,19400
2020-09-04,7.5640402159703255,7.74201774597168,7.314871787123423,7.74201774597168,7500
2020-09-08,7.664893428515023,7.664893428515023,7.338601414370165,7.552174091339111,13800
2020-09-09,7.463186783776478,7.759815831035558,7.463186783776478,7.667860984802246,13800
2020-09-10,7.712354596466738,7.884399407141536,7.712354596466738,7.78354549407959,6900
2020-09-11,7.831007389926716,7.866603127518112,7.800751437305322,7.825074672698975,11600
2020-09-14,7.87846675583331,7.884399472127021,7.694557076928015,7.71235466003418,11600
2020-09-15,7.816175314326589,7.819141672618515,7.7188806859864005,7.776426792144775,10000
2020-09-16,7.655994923690954,7.796597356663182,7.655994923690954,7.78354549407959,4300
2020-09-17,8.15729772532518,8.163230441275035,7.854736001181679,7.964488983154297,31200
2020-09-18,7.991184706929908,8.050510162182976,7.91524753580012,8.010762214660645,11200
2020-09-21,7.949658383452006,8.305613472885685,7.890332912396404,8.135941505432129,19800
2020-09-22,8.003049779040081,8.157296985089564,8.003049779040081,8.097970962524414,10300
2020-09-23,8.127636027365746,8.15729904614309,7.896265725607522,8.056445121765137,10700
2020-09-24,8.11577038313017,8.157298265981723,7.727185949283608,8.068309783935547,16700
2020-09-25,8.121701572121156,8.287814215410233,7.9407582712802345,8.192893028259277,10100
2020-09-28,8.175093838326479,8.305610736894632,8.038644790649414,8.038644790649414,19400
2020-09-29,8.044762037183432,8.105939169950638,7.891819788693798,8.038644790649414,9400
2020-09-30,7.989705634175099,8.136530095269551,7.78170402257702,7.8000569343566895,51100
2020-10-01,7.867351616029408,7.882646195919488,7.512525530579515,7.732762813568115,46600
2020-10-02,7.469702124373896,7.724198341369629,7.469702124373896,7.724198341369629,12600
2020-10-05,7.414641686829022,7.934645673774214,7.414641686829022,7.922410011291504,36600
2020-10-06,7.9407642340512785,7.977470644137813,7.873469829559327,7.873469829559326,18600
2020-10-07,7.873467318243964,7.9529973618741145,7.7817021974398575,7.818408012390137,4000
2020-10-08,7.793939831721762,7.975023817420986,7.793939831721762,7.891822814941406,7400
2020-10-09,7.879586536435941,8.105941046593546,7.787820816040038,7.787820816040039,7900
2020-10-12,7.469701713791694,8.099823806055628,7.469701713791694,7.855116367340088,12800
2020-10-13,7.977469325606701,8.05394046583814,7.653231854385374,7.922410011291504,35300
2020-10-14,7.842879965843608,7.946880763370611,7.842879965843608,7.916292190551758,10500
2020-10-15,8.038645206382197,8.038645206382197,7.732760693583569,7.836761474609375,39800
2020-10-16,7.8306450843811035,7.952998795315641,7.754173942118453,7.8306450843811035,29000
2020-10-19,7.94076276826284,7.9529984305092984,7.665466785430908,7.665466785430908,10900
2020-10-20,7.8306450843811035,7.885704400158774,7.738879363608814,7.8306450843811035,10500
2020-10-21,7.855116253124246,7.946881395451141,7.76640944323684,7.8000569343566895,6100
2020-10-22,7.946882058555835,8.2588845019871,7.5737030429447865,7.677703857421875,41900
2020-10-23,7.769466414805339,7.769466414805339,7.573700515669582,7.585935592651367,26300
2020-10-26,7.818409580981129,7.818409580981129,7.647114382180279,7.708291530609131,17700
2020-10-27,7.732762115633473,7.8306450843811035,7.5859370790835134,7.8306450843811035,10300
2020-10-28,7.812290558699324,7.898549863320151,7.699113034837273,7.744995594024658,16000
2020-10-29,7.738880437146828,7.9040584073933395,7.738880437146828,7.873469829559326,9400
2020-10-30,7.967681357313488,7.967681357313488,7.8306450843811035,7.8306450843811035,9900
2020-11-02,7.952996921461002,8.038644790649414,7.952996921461002,8.038644790649414,17800
2020-11-03,8.049045610664056,8.185470438864114,8.049045610664056,8.142646789550781,6900
2020-11-04,8.18241165831602,8.381236497813704,8.18241165831602,8.350647926330566,13100
2020-11-05,8.369000970344912,8.736062058167136,8.369000970344912,8.564766883850098,11400
2020-11-06,8.717711965786282,8.726888714731944,8.503592491149902,8.503592491149902,9500
2020-11-09,8.687119775461394,8.687119775461394,8.2466459274292,8.2466459274292,25400
2020-11-10,8.238694863603815,8.382460398861753,8.148764610290527,8.148764610290527,14000
2020-11-11,8.17935190450298,8.644296509793632,8.17935190450298,8.424059867858887,17600
2020-11-12,8.769710387584547,8.778887134449203,8.41794325910511,8.515826225280762,10800
2020-11-13,8.369002203656432,8.674886780299682,8.369002203656432,8.479120254516602,23400
2020-11-16,8.534180237049702,8.684063621279503,8.534180237049702,8.552533149719238,9800
2020-11-17,8.619827463155332,8.638180374393938,8.479120254516602,8.479120254516602,24600
2020-11-18,8.472999975667335,8.52683524050129,8.258880615234375,8.258880615234375,21400
2020-11-19,8.356765471201927,8.424060442846544,8.179352462787993,8.265000343322754,19600
2020-11-20,8.381238020969464,8.387355853063605,8.216060638427734,8.216060638427734,17400
2020-11-23,8.289473105754789,8.515827648729006,8.289473105754789,8.320061683654785,42900
2020-11-24,8.43017891951368,8.474226607387381,8.338413778252942,8.362884521484375,15100
2020-11-25,8.395307564798205,8.483402352769268,8.375119188042932,8.387354850769043,7700
2020-11-27,8.54029715594002,8.54029715594002,8.37511920928955,8.37511920928955,35300
2020-11-30,8.411825438244549,8.509708404541016,8.362883955096315,8.509708404541016,42100
2020-12-01,8.497472952763934,8.717709617271273,8.142646923787872,8.350647926330566,43000
2020-12-02,8.30170684660812,8.632062151051734,8.30170684660812,8.549473762512207,12000
2020-12-03,8.595357697761399,8.797241494628391,8.482792151421707,8.729947090148926,58000
2020-12-04,8.876769878989197,8.993005752563477,8.788675094944965,8.993005752563477,18900
2020-12-07,8.993004768083647,9.249947811465617,8.993004768083647,9.182653427124023,68800
2020-12-08,9.13065558813206,9.26769187735282,9.13065558813206,9.256068229675293,25800
2020-12-09,9.207124742716047,9.207124742716047,9.02359390258789,9.02359390258789,25800
2020-12-10,9.081711433476443,9.145946901720615,9.035828872812262,9.127593994140625,8900
2020-12-11,9.145950174915082,9.176538754114521,8.889007043125586,9.109244346618652,23300
2020-12-14,9.109242567723538,9.201007703972913,9.01135901671476,9.158184051513672,22400
2020-12-15,9.1826528903118,9.213241457198306,9.06641645282875,9.152064323425293,21800
2020-12-16,9.158184090102207,9.175924984236639,8.913476086691935,8.9807710647583,16100
2020-12-17,9.023593912659218,9.133712533544708,8.947122777806173,9.017476081848145,14500
2020-12-18,9.08844126795764,9.178982945594605,8.950181560871103,8.968534469604492,12400
2020-12-21,9.02359474946617,9.02359474946617,8.84006389211336,8.962417602539062,13300
2020-12-22,8.974654572063852,9.13371471049171,8.974654572063852,9.115361213684082,6000
2020-12-23,9.108019104033819,9.207126110818002,9.108019104033819,9.164301872253418,9000
2020-12-24,9.188773062468382,9.21324380552917,9.103125170041354,9.175313949584961,5900
2020-12-28,9.237714913891782,9.311127145977206,9.084772617856677,9.274420738220215,44100
2020-12-29,9.29644469553625,9.402892404178706,9.237715025841888,9.329480171203613,63500
2020-12-30,9.404919682299234,9.404919682299234,9.178598302080562,9.197458267211914,28100
2020-12-31,9.222604935777134,9.222604935777134,9.027716634128796,9.159737586975098,21600
2021-01-04,9.090583243110789,9.37348509060158,8.868662563112792,9.254037857055664,25400
2021-01-05,9.194317245483399,9.486649479472543,9.178600703686243,9.430068969726562,17700
2021-01-06,9.436353116150581,9.574660322977206,9.272898490394606,9.335765838623047,16000
2021-01-07,9.474073045449671,9.543227248410451,9.249637847341917,9.335765838623047,41600
2021-01-08,9.430067120597693,9.486647619248881,9.115731549911102,9.354626655578613,6700
2021-01-11,9.355882955312193,9.474072945201694,9.287986603654286,9.38228702545166,2900
2021-01-12,9.279186863332356,9.492935162824324,9.279186863332356,9.304333686828613,10200
2021-01-13,9.461499548149659,9.562086821558841,9.335765456388181,9.436352729797363,36100
2021-01-14,9.4300678043099,9.461501483567112,9.294275077339623,9.304333686828613,19500
2021-01-15,9.411206111596625,9.662674300467646,9.351482191909463,9.653244018554688,35100
2021-01-19,9.587232893712384,9.816697668260682,9.587232893712384,9.769547462463379,34700
2021-01-20,9.782123300392074,10.00215784187223,9.587234981234912,9.895283699035645,43300
