Price,Open,High,Low,Close,Volume
Ticker,ALNT,ALNT,ALNT,ALNT,ALNT
Date,,,,,
2020-01-02,31.74287585195754,31.74287585195754,30.43577723383766,31.050111770629883,71250
2020-01-03,30.664514285038685,31.076250156410694,30.53380463300141,30.95861053466797,47250
2020-01-06,30.72333277881159,31.278850195423303,30.422699647956463,31.16774559020996,20100
2020-01-07,31.063177110596655,31.507589911132147,30.46191273340158,31.324596405029297,37200
2020-01-08,31.3049887802119,31.54680302443927,30.958608690402254,31.161209106445312,38850
2020-01-09,31.29191883153428,31.337667674594748,30.919396811912144,31.304988861083984,27450
2020-01-10,31.25270582192682,31.579480876866743,30.97167961124578,31.350738525390625,63150
2020-01-13,31.370346310996446,31.684049474935474,31.298455535139166,31.599088668823242,56400
2020-01-14,31.59909070102803,32.19382012169867,31.46184602543279,31.48145294189453,69750
2020-01-15,31.030503853130288,31.75594294882834,31.030503853130288,31.644838333129883,54300
2020-01-16,31.9127827985784,32.66436355020539,31.9127827985784,32.494441986083984,39750
2020-01-17,32.49445103156287,32.57941183727411,32.154604069081245,32.29838562011719,43800
2020-01-21,32.20688899322306,32.226495908978876,31.86704575915374,31.9912166595459,81600
2020-01-22,31.886649977187194,32.494449355648285,31.291918758427023,31.42262840270996,82950
2020-01-23,31.376881419586198,31.97814391327806,30.84750595804514,31.742868423461914,42900
2020-01-24,31.867048743325533,31.867048743325533,31.069716966349517,31.33767318725586,40200
2020-01-27,30.84750741870614,31.40302296558145,30.468448497548344,30.906326293945312,45300
2020-01-28,30.94554441239321,31.38995728544352,30.69719510724992,30.840974807739258,50700
2020-01-29,30.932467513869156,31.226563753131337,30.108995800153096,30.22010040283203,42600
2020-01-30,30.07631931228048,30.82790026386394,29.952144677882867,30.15474510192871,62850
2020-01-31,30.331206958404337,30.939006428100086,29.75608256741126,29.958683013916016,109950
2020-02-03,30.148212886301184,30.461917963297523,29.87372351492997,29.93907928466797,38850
2020-02-04,30.318134586582925,30.612232728165008,29.945612517694478,30.024038314819336,68700
