Price,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
Ticker,ABAT,ACGL,ABAT,ACGL,ABAT,ACGL,ABAT,ACGL,ABAT,ACGL
Date,,,,,,,,,,
2020-02-03,0.4650000035762787,42.14382098116851,0.5400000214576721,42.847487463068575,0.44999998807907104,42.14382098116851,0.4950000047683716,42.48614501953125,583480,2053600
2020-02-04,0.4950000047683716,42.89503395834665,0.5550000071525574,43.16128439026261,0.4650000035762787,42.6287835264307,0.5550000071525574,42.66681671142578,399427,1351600
2020-02-05,0.5550000071525574,42.93307052000304,0.7350000143051147,43.49410080354245,0.5550000071525574,42.64779805617042,0.6899999976158142,43.47508239746094,421113,2279300
2020-02-06,0.675000011920929,43.598696864194515,0.7350000143051147,44.36892599198018,0.5699999928474426,43.598696864194515,0.6000000238418579,43.87445831298828,402427,1309900
2020-02-07,0.7049999833106995,43.81740574675278,0.7049999833106995,44.03611197208424,0.6000000238418579,43.53213328751262,0.6150000095367432,43.883968353271484,441553,782900
2020-02-10,0.6600000262260437,43.91249455754424,0.824999988079071,44.54008744442034,0.6600000262260437,43.78887673254727,0.7649999856948853,44.4830322265625,758427,1277000
2020-02-11,0.7649999856948853,44.568611445920226,1.0049999952316284,45.59558356168902,0.7049999833106995,44.568611445920226,1.0049999952316284,45.40540313720703,781247,1781000
2020-02-12,1.0800000429153442,44.9489727920317,1.0800000429153442,45.139153218617125,0.8700000047683716,43.76985704911396,0.8999999761581421,44.73026657104492,821740,1595000
2020-02-13,0.8849999904632568,44.69223210266615,1.0049999952316284,45.490987034277495,0.7200000286102295,44.483033259718624,0.7799999713897705,45.48147964477539,677647,1286100
2020-02-14,0.7649999856948853,45.49098409856525,0.9750000238418579,45.62410930734436,0.7649999856948853,44.92995384200337,0.8999999761581421,45.33884048461914,387087,1044500
2020-02-18,0.9599999785423279,45.28178541289794,1.6050000190734863,45.61460206329236,0.8550000190734863,45.243752229833056,1.6050000190734863,45.53852844238281,1025253,1223300
2020-02-19,1.815000057220459,45.643130876735874,2.430000066757202,45.9474181257229,1.2450000047683716,45.51000565872781,1.350000023841858,45.814292907714844,2187667,1077600
2020-02-20,1.4550000429153442,45.833311138772984,1.4700000286102295,45.833311138772984,0.9150000214576721,45.27228084546485,0.9599999785423279,45.54804229736328,1547980,1720900
2020-02-21,0.9750000238418579,45.45295057681771,1.215000033378601,45.63362362528122,0.8700000047683716,44.701739841624544,1.0049999952316284,44.806339263916016,864707,1346700
2020-02-24,1.0049999952316284,43.902983792919564,1.0199999809265137,44.4830324819392,0.75,43.38950133881125,0.8700000047683716,43.40851974487305,815187,1352600
2020-02-25,0.8999999761581421,43.46557011459283,0.9449999928474426,43.598695325895484,0.8399999737739563,42.181858574300186,0.8849999904632568,42.210384368896484,336360,1178100
2020-02-26,1.034999966621399,42.429090209117525,1.034999966621399,42.81895845044422,0.824999988079071,41.62082793212485,0.8700000047683716,41.67788314819336,315580,1364600
2020-02-27,0.8999999761581421,41.078815719666906,0.8999999761581421,41.68739017623547,0.7200000286102295,40.25153504448088,0.7200000286102295,40.33711242675781,574867,2299200
2020-02-28,0.75,39.18652772946553,0.75,39.64295859066062,0.6150000095367432,37.836253551853815,0.75,38.444828033447266,462807,2915100
2020-03-02,0.75,38.51138928144627,0.7799999713897705,40.45122309360381,0.6449999809265137,38.28317204520836,0.7200000286102295,40.40367889404297,427507,1657700
2020-03-03,0.75,40.50827709307607,0.8849999904632568,40.90765637341502,0.675000011920929,39.15800288275559,0.7649999856948853,39.57639694213867,445380,1045700
2020-03-04,0.8999999761581421,40.0423375047377,1.1399999856948853,40.99323603060698,0.8399999737739563,39.66197664343399,0.9750000238418579,40.9647102355957,1191773,997900
2020-03-05,1.125,39.98528263139644,1.125,40.18497045297369,0.8100000023841858,38.70157106138264,0.8550000190734863,39.14849090576172,570820,1047400
2020-03-06,0.8999999761581421,37.81723646034985,0.8999999761581421,38.920278653425555,0.75,37.45589398907276,0.8100000023841858,38.70157241821289,378847,1534200
2020-03-09,0.8399999737739563,35.75378407126402,0.8700000047683716,36.53352059299357,0.75,34.34645465088898,0.7649999856948853,34.850433349609375,350753,1662000
2020-03-10,0.7799999713897705,36.01052540143583,0.7950000166893005,36.219724233490886,0.7049999833106995,34.470070837603814,0.7649999856948853,35.97249221801758,256113,1846300
2020-03-11,0.7799999713897705,34.74583324270178,0.8399999737739563,35.27833409928907,0.6449999809265137,33.680824274747145,0.7950000166893005,34.11824035644531,299080,1928300
2020-03-12,0.6449999809265137,31.531794707251496,0.8399999737739563,32.216442800877864,0.5400000214576721,28.878788785534276,0.675000011920929,29.173566818237305,326253,3018000
2020-03-13,0.75,30.790096038531217,0.75,31.237015890026555,0.6000000238418579,28.888297126450624,0.6299999952316284,31.160945892333984,185987,3214600
2020-03-16,0.6000000238418579,28.564992289955377,0.6299999952316284,28.821733510855882,0.5400000214576721,25.740822536794987,0.5550000071525574,25.902475357055664,249107,2928200
2020-03-17,0.6000000238418579,26.368415549506924,0.6150000095367432,29.02142329341534,0.5400000214576721,24.675817343054526,0.5550000071525574,28.73615264892578,163247,3721600
2020-03-18,0.5400000214576721,26.44448689238953,0.6000000238418579,27.59507502552426,0.41999998688697815,24.78992371282365,0.44999998807907104,26.140199661254883,414053,5941700
2020-03-19,0.5400000214576721,25.67426030149783,0.675000011920929,27.195698311733004,0.4650000035762787,25.22733864547604,0.6000000238418579,25.731313705444336,323213,3775100
2020-03-20,0.675000011920929,25.674259877837144,0.6899999976158142,26.25430855175586,0.5849999785423279,24.295456307067898,0.6000000238418579,24.694833755493164,315467,4155200
2020-03-23,0.6150000095367432,24.409566245859533,0.6150000095367432,24.409566245859533,0.5249999761581421,21.4332545342451,0.5699999928474426,22.117900848388672,220733,3340900
2020-03-24,0.6000000238418579,23.44915720840755,0.6150000095367432,24.713852159386075,0.5249999761581421,23.10683316301051,0.5699999928474426,24.343002319335938,294567,4464800
2020-03-25,0.5699999928474426,24.72336169167293,0.6000000238418579,25.11322994248448,0.5249999761581421,23.44915752092957,0.5550000071525574,24.457109451293945,176567,6418400
2020-03-26,0.6000000238418579,24.91354230288168,0.6000000238418579,28.5935186118137,0.5550000071525574,24.276440212896457,0.5699999928474426,28.213159561157227,232980,3721400
2020-03-27,0.6000000238418579,26.83435597022153,0.6000000238418579,28.698118039543413,0.5550000071525574,26.72024916183765,0.5699999928474426,27.642620086669922,170047,3075100
2020-03-30,0.5699999928474426,27.718691344154365,0.5849999785423279,29.1260207107956,0.4950000047683716,26.663195226020928,0.5249999761581421,29.040441513061523,182320,2062700
2020-03-31,0.5699999928474426,28.679098755290404,0.6000000238418579,28.679098755290404,0.5099999904632568,26.65368573840166,0.5400000214576721,27.062570571899414,149367,5591700
2020-04-01,0.6000000238418579,25.931003302613775,0.6000000238418579,26.08314692204961,0.5249999761581421,24.276440080977785,0.6000000238418579,24.742380142211914,167307,1982300
2020-04-02,0.6000000238418579,24.409565246332484,0.6299999952316284,25.892966439748527,0.5699999928474426,24.409565246332484,0.5849999785423279,25.02764892578125,282047,2276400
2020-04-03,0.6000000238418579,24.713852399415565,0.6150000095367432,25.198810863873128,0.5400000214576721,23.24946961686283,0.5550000071525574,23.401613235473633,117573,2294100
2020-04-06,0.6150000095367432,24.742379685761602,0.6150000095367432,26.035600427108733,0.5249999761581421,24.685324469254468,0.5400000214576721,25.702787399291992,151167,2901000
2020-04-07,0.5550000071525574,27.27176915565189,0.5849999785423279,27.728199998448126,0.5400000214576721,26.216271244702515,0.5699999928474426,26.511049270629883,150227,2842900
2020-04-08,0.6000000238418579,26.739266752690988,0.6000000238418579,27.614093449644617,0.5550000071525574,26.102164681934592,0.5550000071525574,27.281278610229492,189693,1807000
2020-04-09,0.5550000071525574,27.889853192660784,0.5849999785423279,29.639506594080412,0.5550000071525574,27.671146970907074,0.5550000071525574,29.477853775024414,142647,2283700
2020-04-13,0.5550000071525574,29.230619680468156,0.6150000095367432,29.230619680468156,0.5550000071525574,27.557038102360337,0.5699999928474426,27.785253524780273,195427,1103000
2020-04-14,0.6000000238418579,28.317758607323892,0.6000000238418579,28.983386483783715,0.5550000071525574,27.452441098339634,0.5699999928474426,27.81378173828125,193820,3814800
2020-04-15,0.5849999785423279,27.34784109692901,0.6600000262260437,27.34784109692901,0.5849999785423279,25.969037545478702,0.6600000262260437,26.0070743560791,215233,1815900
2020-04-16,0.6299999952316284,25.759841938841443,0.7049999833106995,25.892967155842726,0.6000000238418579,24.75188998077091,0.675000011920929,25.189302444458008,221320,3566600
2020-04-17,0.7200000286102295,26.2352903891161,0.8999999761581421,26.663195449853582,0.6899999976158142,25.417517079126682,0.8550000190734863,25.81689453125,379087,2150100
2020-04-20,0.9750000238418579,25.160775058830183,1.034999966621399,25.484080714734453,0.7200000286102295,24.59023737306506,0.7799999713897705,25.388992309570312,326167,1890300
2020-04-21,0.75,24.44760105605205,0.7799999713897705,24.799434320544293,0.6000000238418579,23.943625981067704,0.6299999952316284,24.04822540283203,246487,1998000
2020-04-22,0.7200000286102295,24.58072824758663,0.75,24.751890279335775,0.6600000262260437,23.658355479537363,0.75,23.6773738861084,129747,1992000
2020-04-23,0.7350000143051147,23.81049955575312,0.75,24.152821785965482,0.6899999976158142,23.04027045696161,0.6899999976158142,23.068798065185547,169520,1509800
2020-04-24,0.75,23.33505053586779,0.75,23.51571994868734,0.6899999976158142,22.308078393803005,0.7049999833106995,22.47924041748047,153013,1955800
2020-04-27,0.7350000143051147,22.802545606678443,0.824999988079071,23.629828100138322,0.7200000286102295,22.593348589498852,0.824999988079071,23.439647674560547,354560,3080700
2020-04-28,0.8100000023841858,23.86755338780164,0.9750000238418579,24.285949247470008,0.75,23.09732608885135,0.8700000047683716,23.534738540649414,458420,2221300
2020-04-29,0.9750000238418579,24.266930742571997,0.9750000238418579,24.723361598331316,0.824999988079071,23.858044087485318,0.8999999761581421,24.323984146118164,284493,1735600
2020-04-30,0.9300000071525574,23.667863422568402,0.9449999928474426,23.839025445203596,0.8550000190734863,22.831073528645753,0.8999999761581421,22.8500919342041,302680,2052100
2020-05-01,0.9300000071525574,22.27955274087415,0.9300000071525574,22.479240560639575,0.8399999737739563,21.680485654187866,0.8700000047683716,21.975265502929688,325980,2156500
2020-05-04,0.8999999761581421,21.81361240757473,0.8999999761581421,22.850091932387713,0.7799999713897705,21.30963554248838,0.8100000023841858,22.631383895874023,146313,2242200
2020-05-05,0.8849999904632568,23.430139612957177,0.8999999761581421,24.400056565987754,0.7649999856948853,22.52678708170697,0.824999988079071,22.574331283569336,70053,3510400
2020-05-06,0.7799999713897705,22.669421794154047,0.8100000023841858,23.087817667994777,0.7350000143051147,22.174954108132734,0.8100000023841858,22.270044326782227,185193,2981400
2020-05-07,0.7649999856948853,22.64089386580319,0.8700000047683716,23.66786422263501,0.7649999856948853,22.64089386580319,0.8700000047683716,23.496702194213867,159580,3098000
2020-05-08,0.8999999761581421,23.905588377252702,0.8999999761581421,24.732870893382824,0.8100000023841858,23.696391354340435,0.8399999737739563,24.675817489624023,73147,3114300
2020-05-11,0.8399999737739563,24.343002836024983,0.8399999737739563,24.43809305217526,0.7799999713897705,23.924606973180776,0.8100000023841858,24.019697189331055,53720,2391000
2020-05-12,0.7950000166893005,23.91509828993086,0.8700000047683716,24.09576952317332,0.7950000166893005,22.469732051381296,0.7950000166893005,22.488750457763672,75933,2466300
2020-05-13,0.8849999904632568,22.65040318866179,0.8849999904632568,22.65040318866179,0.7799999713897705,20.97682152169927,0.8550000190734863,21.14798355102539,45807,2321800
2020-05-14,0.8849999904632568,20.701060847653054,0.8849999904632568,21.842137963149423,0.824999988079071,19.902305959958117,0.8550000190734863,21.728031158447266,46480,2519900
2020-05-15,0.824999988079071,21.58539789639356,0.8700000047683716,21.908703549776007,0.824999988079071,21.128965212168602,0.8700000047683716,21.851648330688477,66740,2631500
2020-05-18,0.8700000047683716,22.697948865997574,0.8849999904632568,23.363576753380908,0.8399999737739563,22.697948865997574,0.8700000047683716,23.163888931274414,56260,1811200
2020-05-19,0.8550000190734863,22.945180012413545,0.8849999904632568,23.33505006610532,0.7799999713897705,22.517276775529076,0.824999988079071,23.08781623840332,156767,2368800
2020-05-20,0.8700000047683716,23.11634190190988,0.8700000047683716,25.43653473717254,0.7799999713897705,22.926163291157334,0.824999988079071,25.236846923828125,104513,3960300
2020-05-21,0.8399999737739563,25.23684770999625,0.8399999737739563,26.330380650397267,0.7799999713897705,24.837470257171226,0.8399999737739563,26.10216522216797,86953,3938500
2020-05-22,0.8399999737739563,26.406452044233134,0.8399999737739563,27.176679329097375,0.7950000166893005,26.18774582233384,0.8399999737739563,26.91042709350586,141500,3130700
2020-05-26,0.8399999737739563,28.28923109252205,0.8399999737739563,28.622045938702488,0.7649999856948853,27.471457781397838,0.7799999713897705,27.94690704345703,113820,2573700
2020-05-27,0.7950000166893005,29.00240493585106,0.7950000166893005,29.24012956647279,0.6299999952316284,28.032488007627602,0.7950000166893005,28.450883865356445,402727,2916100
2020-05-28,0.8100000023841858,28.726643303304087,0.8700000047683716,28.840751923271796,0.75,27.385876540582156,0.8700000047683716,27.614093780517578,230633,2077800
2020-05-29,0.9750000238418579,27.148152755531328,0.9750000238418579,27.42391420437089,0.8100000023841858,26.530069063536324,0.8550000190734863,26.8343563079834,99300,8330500
2020-06-01,0.9150000214576721,27.053064602451812,0.9900000095367432,27.842310330181274,0.8849999904632568,26.501543513360076,0.9300000071525574,27.6711483001709,282200,2089200
2020-06-02,0.9449999928474426,27.95641601662726,1.0950000286102295,29.12602075639558,0.9150000214576721,27.690165592826656,1.0049999952316284,28.888296127319336,285087,3248300
2020-06-03,1.034999966621399,29.572944806829693,1.3350000381469727,31.189471228418277,1.0199999809265137,29.42080118629653,1.3200000524520874,30.761566162109375,529947,2393500
2020-06-04,1.4850000143051147,30.790095808392373,1.4850000143051147,31.351126093318324,1.1699999570846558,30.3526815359117,1.2599999904632568,31.179964065551758,175980,2382300
2020-06-05,1.2899999618530273,33.22439147404526,1.7999999523162842,33.7473885382052,1.2300000190734863,32.558765442186825,1.6050000190734863,33.262428283691406,526393,3437900
2020-06-08,1.8300000429153442,33.966094921632354,2.234999895095825,34.00412810407797,1.7100000381469727,33.17684744080102,1.934999942779541,33.899532318115234,840707,1825900
2020-06-09,1.7999999523162842,32.88207113778918,2.190000057220459,33.224391543147,1.6649999618530273,32.54925449377794,2.0999999046325684,32.691890716552734,456113,1521000
2020-06-10,2.130000114440918,32.11184424758328,2.130000114440918,32.302024681751234,1.9500000476837158,31.08487207951036,2.069999933242798,31.24652671813965,173960,2501100
2020-06-11,1.9049999713897705,29.95330432736499,1.9500000476837158,30.51433461700489,1.6200000047683716,28.745662733482828,1.7699999809265137,28.812225341796875,383527,2310600
2020-06-12,1.9049999713897705,30.1815186910915,1.9500000476837158,30.333662308610823,1.7999999523162842,28.49842788187714,1.934999942779541,29.107004165649414,149793,2318800
2020-06-15,1.815000057220459,27.994452564132764,2.2049999237060547,29.687050746445795,1.7999999523162842,27.851818150769695,2.130000114440918,29.411291122436523,308107,1914700
2020-06-16,2.25,30.942239369679598,2.25,32.16889935715078,1.9199999570846558,29.306692719718026,2.0999999046325684,29.68705177307129,350493,2891600
2020-06-17,2.0999999046325684,29.62999819039952,2.115000009536743,29.962813040218858,2.0250000953674316,29.14503972015334,2.0850000381469727,29.20209312438965,86060,1576700
2020-06-18,2.0999999046325684,28.726643997584578,2.0999999046325684,29.47785471409811,2.009999990463257,28.584009579448917,2.055000066757202,29.049949645996094,72100,2351800
2020-06-19,2.0850000381469727,29.639507910268005,2.0850000381469727,29.639507910268005,1.6950000524520874,27.889854431152344,1.784999966621399,27.889854431152344,355927,5111600
2020-06-22,1.784999966621399,27.709182137073974,1.784999966621399,28.764680068739022,1.5750000476837158,27.395385699780984,1.6799999475479126,28.25119400024414,305780,2698200
2020-06-23,1.784999966621399,28.783699474121168,1.784999966621399,28.859771285389247,1.6200000047683716,27.918381940811113,1.7100000381469727,28.10856056213379,83213,1737400
2020-06-24,1.7100000381469727,28.10856049855893,1.784999966621399,28.260704120750976,1.649999976158142,26.729758695731615,1.7400000095367432,27.053064346313477,79553,2497300
2020-06-25,1.7549999952316284,26.634667699996626,1.875,27.585566217752902,1.7400000095367432,26.634667699996626,1.8600000143051147,27.46194839477539,88367,1555700
2020-06-26,1.6799999475479126,27.17667941948878,1.8300000429153442,27.538020056276633,1.649999976158142,26.282834309746754,1.8300000429153442,26.339889526367188,151193,4415300
2020-06-29,1.350000023841858,26.663195216216216,1.4850000143051147,27.16717026811871,0.9300000071525574,26.273325156685537,1.4550000429153442,26.976991653442383,726460,1438500
2020-06-30,1.4850000143051147,26.777302206149347,1.559999942779541,27.528512908309718,1.274999976158142,26.777302206149347,1.3049999475479126,27.243242263793945,202487,2012500
2020-07-01,1.3049999475479126,27.290788942901127,1.5299999713897705,27.60458538992648,1.3049999475479126,26.606140830340323,1.3799999952316284,26.767793655395508,158747,1279000
2020-07-02,1.3949999809265137,27.461948011154476,1.649999976158142,27.927889874397813,1.3799999952316284,26.62515812524402,1.649999976158142,26.710739135742188,234587,1286100
2020-07-06,1.7999999523162842,27.385877666791714,1.7999999523162842,27.73771093027378,1.649999976158142,26.881902593254363,1.7100000381469727,27.100608825683594,241967,1207000
2020-07-07,1.7699999809265137,26.910426702957796,2.055000066757202,26.910426702957796,1.7549999952316284,26.083146027364098,1.9500000476837158,26.159217834472656,241207,1327100
2020-07-08,2.009999990463257,26.026092720642197,2.0250000953674316,26.682211379217538,1.8899999856948853,25.67425947791901,1.934999942779541,26.292343139648438,160787,2009300
2020-07-09,1.9500000476837158,26.140200695147033,1.9500000476837158,26.43497873525586,1.6799999475479126,24.932559111833893,1.7699999809265137,25.712297439575195,183533,1792500
2020-07-10,1.6799999475479126,25.807384922281344,1.8450000286102295,26.91042704627528,1.6200000047683716,25.588678700765904,1.7999999523162842,26.84386444091797,140780,1826600
2020-07-13,1.875,27.366860940085626,1.934999942779541,27.633111373497428,1.7699999809265137,26.701231229166023,1.9049999713897705,26.900920867919922,126267,2312000
2020-07-14,1.9500000476837158,26.87239210215865,1.9500000476837158,27.775744598169887,1.7999999523162842,26.815338699410407,1.8600000143051147,27.480966567993164,141493,2015800
2020-07-15,1.9500000476837158,28.175122785466083,1.9500000476837158,28.98338690270958,1.8600000143051147,27.880344747540228,1.8600000143051147,28.850261688232422,47460,2511000
2020-07-16,1.9199999570846558,28.698117650430564,1.934999942779541,29.744106386140515,1.6799999475479126,28.526955626480483,1.8450000286102295,29.306692123413086,97893,1900000
2020-07-17,1.7400000095367432,29.249639466489878,1.8899999856948853,29.30669287136433,1.6950000524520874,28.907315409853084,1.8899999856948853,29.183076858520508,162627,1735100
2020-07-20,1.8450000286102295,28.99289615783556,1.9199999570846558,29.04994956218622,1.725000023841858,28.38432167490847,1.7549999952316284,28.564992904663086,126327,1483300
2020-07-21,1.725000023841858,29.725088220188706,1.8300000429153442,29.725088220188706,1.649999976158142,28.688608678971086,1.7549999952316284,28.935842514038086,117733,1929200
2020-07-22,1.7400000095367432,28.63155604678221,1.7999999523162842,29.30669314967733,1.725000023841858,28.53646582862507,1.784999966621399,29.230621337890625,50593,1034200
2020-07-23,1.7999999523162842,29.240129608587484,1.8300000429153442,29.76312307123056,1.7400000095367432,28.945351574026567,1.7549999952316284,29.658525466918945,63867,1807000
2020-07-24,1.784999966621399,29.668035188825236,1.7999999523162842,29.668035188825236,1.6349999904632568,29.164058309434317,1.6349999904632568,29.335220336914062,138013,1617400
2020-07-27,1.649999976158142,29.09749529161604,1.7999999523162842,29.20209289628306,1.649999976158142,28.365302990471875,1.7400000095367432,28.650571823120117,86560,1502500
2020-07-28,1.815000057220459,28.783698336233808,1.8300000429153442,29.08798556927694,1.7699999809265137,28.593517908734366,1.7999999523162842,28.622045516967773,78207,1342300
2020-07-29,1.8300000429153442,28.574499374277703,1.934999942779541,29.43981686947421,1.649999976158142,28.469901771950575,1.815000057220459,29.344728469848633,142940,1514900
2020-07-30,1.8600000143051147,28.564993515847256,1.875,30.229065990189095,1.2000000476837158,28.479412500642642,1.2300000190734863,29.582454681396484,460900,2464500
2020-07-31,1.5750000476837158,29.582453518183108,1.590000033378601,29.668034530022585,1.3049999475479126,28.507937175618547,1.559999942779541,29.240129470825195,259293,1930900
2020-08-03,1.559999942779541,29.287673069721713,1.7549999952316284,29.639506312689825,1.559999942779541,28.926332437806714,1.590000033378601,29.430309295654297,115807,1296300
2020-08-04,1.725000023841858,29.53490859855844,1.725000023841858,29.582454614506307,1.5,28.78369968353272,1.5299999713897705,28.8787899017334,88147,1311400
2020-08-05,1.5299999713897705,29.030932495478503,1.590000033378601,29.572944362190434,1.440000057220459,28.983386481217373,1.590000033378601,29.306692123413086,82480,1403400
2020-08-06,1.559999942779541,29.087985262051635,1.5750000476837158,29.782140731811523,1.4550000429153442,29.068966856763566,1.5149999856948853,29.782140731811523,74600,1699000
2020-08-07,1.559999942779541,29.649016883829926,1.649999976158142,30.942239483691125,1.5149999856948853,29.439818043443534,1.6200000047683716,30.894695281982422,131653,1415500
2020-08-10,1.6349999904632568,31.056345033379905,1.6349999904632568,31.560320080349115,1.4550000429153442,30.809113018090272,1.5449999570846558,31.122907638549805,147033,1590100
2020-08-11,1.6200000047683716,31.79804503952011,1.6349999904632568,32.02626227919883,1.5,31.094382169674834,1.5449999570846558,31.237014770507812,69567,1631400
2020-08-12,1.5,31.588850163572467,1.5299999713897705,31.63639436434794,1.4249999523162842,30.866165253181272,1.5,30.999290466308594,86840,1243400
2020-08-13,1.4850000143051147,30.87567561832568,1.5299999713897705,31.10388922818888,1.4249999523162842,30.40973375482093,1.4550000429153442,30.771076202392578,93807,694700
2020-08-14,1.5,30.46678938517661,1.5,30.951746033271323,1.440000057220459,30.352680764998745,1.440000057220459,30.66647720336914,63147,764700
2020-08-17,1.5,30.656969388584404,1.5,30.656969388584404,1.4249999523162842,29.93428449365036,1.4249999523162842,30.200536727905273,70793,1479800
2020-08-18,1.4550000429153442,30.24808129978592,1.4550000429153442,30.42875252574211,1.350000023841858,29.877231458760832,1.3650000095367432,30.029375076293945,143920,875700
2020-08-19,1.350000023841858,30.057903058739004,1.5449999570846558,30.4192437014527,1.274999976158142,29.668034807247253,1.409999966621399,29.858213424682617,102420,895000
2020-08-20,1.409999966621399,29.534907779977992,1.409999966621399,30.086428853822056,1.2899999618530273,29.411291769329758,1.3650000095367432,29.858213424682617,84613,800500
2020-08-21,1.3799999952316284,29.839195684749185,1.3799999952316284,29.86772329416389,1.2599999904632568,29.268658006015453,1.350000023841858,29.38276481628418,63113,1022900
2020-08-24,1.3650000095367432,29.48736330374416,1.3650000095367432,30.419243417453774,1.215000033378601,29.363745480555032,1.274999976158142,30.381208419799805,191580,791800
2020-08-25,1.2899999618530273,30.571389181364424,1.350000023841858,30.599914976491135,1.2450000047683716,29.829687675254792,1.350000023841858,29.924776077270508,113460,884200
2020-08-26,1.350000023841858,29.88674019503643,1.350000023841858,30.03888381019458,1.2450000047683716,29.48736275182255,1.3200000524520874,29.848703384399414,83760,1345100
2020-08-27,1.2899999618530273,30.076920508822575,1.409999966621399,31.21800131445845,1.2599999904632568,30.03888550972858,1.3949999809265137,30.723533630371094,81087,980900
2020-08-28,1.409999966621399,31.03732680988832,1.559999942779541,31.03732680988832,1.3650000095367432,30.03888409909841,1.4850000143051147,30.685495376586914,172360,1269700
2020-08-31,1.5,30.533352511473062,1.590000033378601,30.590404101991567,1.4249999523162842,29.905759624039238,1.559999942779541,29.99134063720703,200407,1111500
2020-09-01,1.559999942779541,29.73459681406474,1.590000033378601,30.162500054931545,1.4550000429153442,29.66803420862068,1.5449999570846558,30.04839324951172,90767,930100
2020-09-02,1.5299999713897705,30.181518420055,1.5299999713897705,30.6854952821213,1.3949999809265137,29.810668582393838,1.440000057220459,30.552370071411133,65793,1233000
2020-09-03,1.5,30.742551480965147,1.5,31.427195961839722,1.4249999523162842,30.40973481616315,1.5,30.54286003112793,104147,1480200
2020-09-04,1.5,31.103890748936486,1.5,31.265545388934054,1.4249999523162842,29.934285965880363,1.4550000429153442,30.305137634277344,66060,1141300
