Price,Open,High,Low,Close,Volume,Returns,SMA_10,SMA_20,EMA_12,Volatility_10,RSI,Price_Change,Volume_Ratio
Ticker,3.450000047683716,3.5999999046325684,3.450000047683716,3.5999999046325684,1500.0,-0.0027777752022684066,3.6380000352859496,3.5800000190734864,3.5999999046325684,0.014884877968279748,54.28573958725021,0.04347821880453609,0.19699812382739212
Date,3.450000047683716,3.5999999046325684,3.450000047683716,3.5999999046325684,1500.0,-0.0027777752022684066,3.6380000352859496,3.5800000190734864,3.5999999046325684,0.014884877968279748,54.28573958725021,0.04347821880453609,0.19699812382739212
2020-01-02,3.450000047683716,3.5999999046325684,3.450000047683716,3.5999999046325684,1500.0,-0.0027777752022684066,3.6380000352859496,3.5800000190734864,3.5999999046325684,0.014884877968279748,54.28573958725021,0.04347821880453609,0.19699812382739212
2020-01-03,3.619999885559082,3.630000114440918,3.5899999141693115,3.5899999141693115,1800.0,-0.0027777752022684066,3.6380000352859496,3.5800000190734864,3.594583243131637,0.014884877968279748,54.28573958725021,-0.008287285176291445,0.19699812382739212
2020-01-06,3.640000104904175,3.650000095367432,3.609999895095825,3.650000095367432,600.0,0.0167131427946019,3.6380000352859496,3.5800000190734864,3.6162124533576168,0.014884877968279748,54.28573958725021,0.002747250048093209,0.19699812382739212
2020-01-07,3.630000114440918,3.650000095367432,3.630000114440918,3.650000095367432,2600.0,0.0,3.6380000352859496,3.5800000190734864,3.626877891503531,0.014884877968279748,54.28573958725021,0.0055096364451752795,0.19699812382739212
2020-01-08,3.640000104904175,3.700000047683716,3.640000104904175,3.700000047683716,2600.0,0.013698616715036138,3.6380000352859496,3.5800000190734864,3.646744920000808,0.014884877968279748,54.28573958725021,0.016483500288558522,0.19699812382739212
2020-01-09,3.690000057220459,3.690000057220459,3.660000085830689,3.660000085830689,300.0,-0.010810800361493955,3.6380000352859496,3.5800000190734864,3.6499666226491514,0.014884877968279748,54.28573958725021,-0.008130073421290929,0.19699812382739212
2020-01-10,3.660000085830689,3.660000085830689,3.660000085830689,3.660000085830689,0.0,0.0,3.6380000352859496,3.5800000190734864,3.652205554853703,0.014884877968279748,54.28573958725021,0.0,0.19699812382739212
2020-01-13,3.670000076293945,3.670000076293945,3.650000095367432,3.660000085830689,1000.0,0.0,3.6380000352859496,3.5800000190734864,3.653832153330666,0.014884877968279748,54.28573958725021,-0.0027247929851146437,0.19699812382739212
2020-01-14,3.660000085830689,3.660000085830689,3.660000085830689,3.660000085830689,0.0,0.0,3.6380000352859496,3.5800000190734864,3.655052389914232,0.014884877968279748,54.28573958725021,0.0,0.19699812382739212
2020-01-15,3.5799999237060547,3.5799999237060547,3.4800000190734863,3.549999952316284,17700.0,-0.030054680583276205,3.6380000352859496,3.5800000190734864,3.6351449938174625,0.014884877968279748,54.28573958725021,-0.008379880455057165,0.19699812382739212
2020-01-16,3.549999952316284,3.640000104904175,3.549999952316284,3.630000114440918,18900.0,0.022535257239210793,3.6410000562667846,3.5800000190734864,3.6342036049433584,0.014884877968279748,54.28573958725021,0.02253525723921087,0.19699812382739212
2020-01-17,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,0.0,0.0,3.6450000762939454,3.5800000190734864,3.6334562381314934,0.014833819990128928,54.28573958725021,0.0,0.19699812382739212
