Price,Open,High,Low,Close,Volume,Returns,SMA_10,SMA_20,EMA_12,Volatility_10,RSI,Price_Change,Volume_Ratio
Ticker,25.540000915527344,25.84000015258789,25.43000030517578,25.809999465942383,82400.0,-0.0007748373044884627,25.873000144958496,27.941499996185303,25.809999465942383,0.017451844841557918,88.34950257738808,0.010571595173706132,1.218934314664516
Date,25.540000915527344,25.84000015258789,25.43000030517578,25.809999465942383,82400.0,-0.0007748373044884627,25.873000144958496,27.941499996185303,25.809999465942383,0.017451844841557918,88.34950257738808,0.010571595173706132,1.218934314664516
2020-01-02,25.540000915527344,25.84000015258789,25.43000030517578,25.809999465942383,82400.0,-0.0007748373044884627,25.873000144958496,27.941499996185303,25.809999465942383,0.017451844841557918,88.34950257738808,0.010571595173706132,1.218934314664516
2020-01-03,25.559999465942383,26.01000022888184,25.5,25.790000915527344,124700.0,-0.0007748373044884627,25.873000144958496,27.941499996185303,25.7991669178009,0.017451844841557918,88.34950257738808,0.008998491955816671,1.218934314664516
2020-01-06,25.670000076293945,25.950000762939453,25.5,25.709999084472656,109800.0,-0.003102048399173274,25.873000144958496,27.941499996185303,25.76436469185985,0.017451844841557918,88.34950257738808,0.0015582005477144398,1.218934314664516
2020-01-07,25.600000381469727,25.76000022888184,25.459999084472656,25.709999084472656,71200.0,0.0,25.873000144958496,27.941499996185303,25.747203594240645,0.017451844841557918,88.34950257738808,0.00429682427202427,1.218934314664516
2020-01-08,25.700000762939453,25.950000762939453,25.6299991607666,25.770000457763672,83800.0,0.0023337757848171936,25.873000144958496,27.941499996185303,25.753397420584395,0.017451844841557918,88.34950257738808,0.0027237234531588585,1.218934314664516
2020-01-09,25.950000762939453,26.0,25.700000762939453,25.770000457763672,109000.0,0.0,25.873000144958496,27.941499996185303,25.757432832101497,0.017451844841557918,88.34950257738808,-0.0069364277411833085,1.218934314664516
2020-01-10,25.790000915527344,26.01000022888184,25.68000030517578,25.920000076293945,71800.0,0.005820706863242764,25.873000144958496,27.941499996185303,25.793709143863655,0.017451844841557918,88.34950257738808,0.0050406807348476355,1.218934314664516
2020-01-13,25.96999931335449,26.25,25.850000381469727,26.11000061035156,62100.0,0.0073302674960786796,25.873000144958496,27.941499996185303,25.859714297885734,0.017451844841557918,88.34950257738808,0.0053908856641778115,1.218934314664516
2020-01-14,26.07999992370605,26.1299991607666,25.780000686645508,25.850000381469727,92800.0,-0.009957879080966126,25.873000144958496,27.941499996185303,25.857792539471472,0.017451844841557918,88.34950257738808,-0.00881900087841875,1.218934314664516
2020-01-15,26.0,26.450000762939453,25.950000762939453,26.290000915527344,155700.0,0.01702129700442967,25.873000144958496,27.941499996185303,25.939695858758693,0.017451844841557918,88.34950257738808,0.011153881366436299,1.218934314664516
2020-01-16,26.5,27.690000534057617,26.5,27.670000076293945,173100.0,0.05249140786265816,26.05900020599365,27.941499996185303,26.256299809986167,0.017451844841557918,88.34950257738808,0.04415094627524322,1.218934314664516
2020-01-17,27.790000915527344,28.3799991607666,27.459999084472656,28.18000030517578,151500.0,0.018431522496408448,26.298000144958497,27.941499996185303,26.598327442792296,0.017543529898806864,88.34950257738808,0.014033802691619553,1.218934314664516
2020-01-21,28.239999771118164,28.75,28.239999771118164,28.63999938964844,168900.0,0.016323601117497866,26.591000175476076,27.941499996185303,26.95283925482829,0.01712043981928928,89.85914100567217,0.014164292555673735,1.218934314664516
2020-01-22,28.68000030517578,29.6200008392334,28.520000457763672,28.61000061035156,365700.0,-0.0010474434335262517,26.881000328063966,27.941499996185303,27.23500092348131,0.01719810489508026,89.10616206816259,-0.002440714577384077,1.218934314664516
2020-01-23,28.56999969482422,29.21999931335449,28.270000457763672,29.15999984741211,161200.0,0.019224020458830537,27.22000026702881,27.941499996185303,27.55747119807125,0.017095185065604236,90.55691358600544,0.020651038113058708,1.218934314664516
2020-01-24,29.36000061035156,30.18000030517578,29.36000061035156,30.07999992370605,195300.0,0.03155007136859056,27.651000213623046,27.941499996185303,27.97433895899862,0.017426990725139008,92.64411950845768,0.02452313686603397,1.3972622340932939
2020-01-27,29.65999984741211,30.31999969482422,29.26000022888184,30.209999084472656,227700.0,0.004321780621553639,28.080000114440917,27.941499996185303,28.33963080968803,0.017527740072130555,94.29135587760217,0.01854346729231475,1.5527823240589198
2020-01-28,30.21999931335449,31.100000381469727,30.059999465942383,31.09000015258789,333700.0,0.029129463581067716,28.57800006866455,27.941499996185303,28.784772860647646,0.017743511853947444,95.13424408177785,0.02878890996033017,2.0654012791417373
2020-01-29,34.4900016784668,36.25,33.29999923706055,33.459999084472656,1052500.0,0.07623026440183178,29.338999938964843,27.941499996185303,29.535442521714916,0.02295666120950373,96.49336002546204,-0.029863802373694983,4.636836231203008
2020-01-30,33.029998779296875,33.4900016784668,32.439998626708984,33.0,434100.0,-0.013747731531950969,30.00999984741211,27.941499996185303,30.088011560618114,0.026183726260917962,91.40895235165493,-0.000908228289601941,1.7340417032835345
2020-01-31,33.20000076293945,34.0,32.36000061035156,32.5,371100.0,-0.015151515151515138,30.492999839782716,28.276000022888184,30.47054460294249,0.026536878256377718,86.23349528298614,-0.02108435984498082,1.385666633476053
2020-02-03,32.720001220703125,33.54999923706055,32.439998626708984,32.5,490400.0,0.0,30.924999809265138,28.611499977111816,30.79088746978702,0.02702544808241191,85.9392720489826,-0.006723753438124027,1.658325442986609
2020-02-04,32.77000045776367,34.16999816894531,32.59000015258789,34.15999984741211,371100.0,0.051076918381911085,31.476999855041505,29.03400001525879,31.320571755536317,0.029390857530587056,90.37902501259975,0.042416825457172895,1.1731790591805766
2020-02-05,34.650001525878906,35.529998779296875,34.349998474121094,35.45000076293945,279100.0,0.037763493011990557,32.160999870300294,29.521000099182128,31.96760976087007,0.029134276746739154,91.11312157075183,0.02308800005284429,0.8489992091014176
2020-02-06,35.65999984741211,36.34999847412109,35.34000015258789,36.20000076293945,157600.0,0.021156558077823018,32.86499996185303,30.04250011444092,32.62890057276533,0.029119930637481875,90.58041673131868,0.015143043125013706,0.47922156902493407
2020-02-07,36.15999984741211,36.18999862670898,35.58000183105469,35.970001220703125,232200.0,-0.0063535783809097746,33.454000091552736,30.55250015258789,33.14968215486011,0.030218544592526715,88.07431167618535,-0.00525438682275277,0.6977023697441957
2020-02-10,35.970001220703125,36.68000030517578,35.81999969482422,36.59999847412109,132000.0,0.017514518544285096,34.09300003051758,31.086500072479247,33.68640040798699,0.029818904915132744,88.26924882697983,0.017514518544285075,0.3981820375658609
2020-02-11,36.810001373291016,37.04999923706055,36.18000030517578,36.5099983215332,221100.0,-0.0024590206650286772,34.63499984741211,31.60649995803833,34.12487886037249,0.030384087208069465,87.76291244609372,-0.008150041851818344,0.6600262697022766
2020-02-12,36.77000045776367,36.810001373291016,35.84000015258789,36.20000076293945,195700.0,-0.00849075795248444,34.90900001525879,32.123999977111815,34.44666113645669,0.02276755509094709,84.44229613565705,-0.015501759252871268,0.6046593062536048
2020-02-13,36.130001068115234,37.16999816894531,36.130001068115234,36.84999847412109,95400.0,0.01795573749951629,35.2939998626709,32.6519998550415,34.81888438192433,0.02155766616953448,84.02012321674731,0.019927965256587018,0.298809772395072
2020-02-14,36.68000030517578,36.88999938964844,36.2599983215332,36.400001525878906,101100.0,-0.012211586618061987,35.68400001525879,33.08849992752075,35.063511760942596,0.021173456144692748,80.13636350129418,-0.007633554442947084,0.32301695492885746
2020-02-18,36.29999923706055,36.65999984741211,35.599998474121094,35.619998931884766,112300.0,-0.02142864179386339,35.99599990844727,33.4604998588562,35.14953537248665,0.023440338471714634,72.27140114673588,-0.018732791169910928,0.367842948857929
2020-02-19,35.68000030517578,35.959999084472656,35.47999954223633,35.68000030517578,180800.0,0.0016844855443638451,36.147999954223636,33.81249990463257,35.2314759806432,0.018344906577708292,64.1221577810673,0.0,0.6126736699423924
2020-02-20,35.470001220703125,35.5099983215332,34.150001525878906,35.0,253200.0,-0.019058304354250266,36.10299987792969,34.13199987411499,35.19574229262601,0.015477487356207938,62.37624650515886,-0.01325066829794172,1.0470886634318481
2020-02-21,34.72999954223633,34.72999954223633,34.040000915527344,34.47999954223633,138700.0,-0.014857155936104927,35.930999755859375,34.3979998588562,35.08530899689128,0.013805013554514044,62.2222274550066,-0.00719838765606566,0.6244372411309203
2020-02-24,33.70000076293945,34.2400016784668,33.119998931884766,33.5,98100.0,-0.02842226088303379,35.683999633789064,34.5689998626709,34.84081766534896,0.015717667502940357,55.50661144594765,-0.00593474060568562,0.4810710082385249
2020-02-25,33.54999923706055,33.790000915527344,32.540000915527344,32.58000183105469,98000.0,-0.02746263190881526,35.28199996948242,34.6875,34.492278942488106,0.01430194628372816,40.52758133797193,-0.028911994875229833,0.5513051305130513
2020-02-26,32.79999923706055,33.04999923706055,31.399999618530277,31.59000015258789,238000.0,-0.030386790142017284,34.79000015258789,34.7125,34.044991694620556,0.01505280385153664,25.995001034334123,-0.03689021684809933,1.409229068803537
2020-02-27,30.989999771118164,31.979999542236328,30.549999237060547,30.8799991607666,213100.0,-0.022475498208034184,34.25799999237061,34.5835000038147,33.5573476171341,0.015105985548704005,16.749966204142112,-0.0035495518284604853,1.2955457382563937
2020-02-28,30.559999465942383,32.41999816894531,30.270000457763672,32.130001068115234,365300.0,0.040479337477987265,33.78600025177002,34.54000005722046,33.337480332544175,0.021147302297363845,28.71396019010895,0.05137439887466429,2.048411214953271
2020-03-02,32.52000045776367,32.959999084472656,31.950000762939453,32.400001525878906,274100.0,0.008403375312415085,33.38600025177002,34.5350001335144,33.193099739238676,0.022253404289383303,25.75059455978348,-0.0036900040035552227,1.5133056056535021
2020-03-03,32.790000915527344,32.97999954223633,30.030000686645508,30.229999542236328,754200.0,-0.06697536671130488,32.84700031280518,34.42150011062622,32.73682882049346,0.028366370172567396,20.76351118320592,-0.07807262280614195,3.3880386930610045
2020-03-04,30.739999771118164,30.81999969482422,28.729999542236328,28.899999618530277,384700.0,-0.04399602857578022,32.169000244140626,34.15850009918213,32.146098958720806,0.028891970122534902,18.9625908402857,-0.059856869430320016,1.647443400805093
2020-03-05,28.299999237060547,29.100000381469727,27.790000915527344,28.100000381469727,273400.0,-0.027681634865752813,31.479000282287597,33.791000080108645,31.52322215060838,0.028973557928532432,13.266188073455467,-0.0070670975612221855,1.1454027482962796
2020-03-06,27.31999969482422,27.700000762939453,25.979999542236328,26.3700008392334,276700.0,-0.06156581917262749,30.668000411987304,33.29950008392334,30.729987728745854,0.03147019690931808,11.978792725703627,-0.03477301852864947,1.1033575245234868
2020-03-09,24.88999938964844,25.979999542236328,24.13999938964844,24.25,236500.0,-0.08039441682835491,29.743000411987303,32.713500022888184,29.73260783846328,0.03589377590225561,10.874074614710494,-0.025713113914924878,0.9102922686099921
2020-03-10,24.81999969482422,25.61000061035156,23.790000915527344,24.399999618530277,310200.0,0.0061855512795989664,28.925000190734863,32.103500080108645,28.91188718923411,0.0378096594875135,11.422718550185905,-0.01692184050999507,1.1362637362637362
2020-03-11,23.799999237060547,24.96999931335449,23.799999237060547,24.450000762939453,356500.0,0.0020492272619219154,28.21100025177002,31.500500202178955,28.225217015529495,0.0389413386367066,12.29451360038567,0.027310989357795693,1.252136652071089
2020-03-12,22.809999465942383,22.809999465942383,19.63999938964844,20.84000015258789,420300.0,-0.14764828211471837,27.20700035095215,30.73250017166138,27.088713149477474,0.05499304350022179,10.070272596657759,-0.08636560102931606,1.4206363513452613
2020-03-13,22.0,22.049999237060547,18.899999618530277,20.459999084472656,537300.0,-0.0182342161868001,26.04000015258789,29.913000202178956,26.068670502303235,0.048544433184441106,10.436907642932454,-0.07000004161487926,1.6664254404102223
2020-03-16,17.549999237060547,18.450000762939453,16.399999618530273,17.360000610351562,496100.0,-0.1515150837163879,24.536000061035157,28.961000156402587,24.728607808376935,0.05556721367865138,9.217590776368269,-0.010826133046647772,1.4216529115084824
2020-03-17,17.84000015258789,18.6200008392334,16.15999984741211,17.09000015258789,382100.0,-0.015553021213759233,23.222000122070312,28.034500217437746,23.55323900079835,0.057102969225131556,9.587528028127522,-0.042040358384817844,1.038597444957869
2020-03-18,16.209999084472656,16.969999313354492,12.609999656677246,13.0,289300.0,-0.239321247283228,21.632000160217284,26.900500202178954,21.929431844090825,0.08154054535543011,8.067554836035598,-0.19802586463730723,0.7791123559194226
2020-03-19,13.0,15.119999885559082,12.670000076293944,14.850000381469728,333000.0,0.14230772165151762,20.30700016021729,25.893000221252443,20.840156898022155,0.10613348184054215,10.583947036279213,0.14230772165151756,0.8779021741040829
2020-03-20,15.140000343322754,15.649999618530272,13.630000114440918,14.119999885559082,415200.0,-0.0491582812901179,19.082000064849858,24.87500023841858,19.80618085219153,0.1061385025526116,9.159967759166179,-0.06737123082124144,1.0850930378423584
2020-03-23,14.5,14.880000114440918,13.350000381469728,14.630000114440918,550100.0,0.036118996672473536,18.120000076293948,23.931500244140626,19.009776441847293,0.10940169015604445,12.355217686495905,0.008965525133856412,1.3716836225812887
2020-03-24,15.100000381469728,16.209999084472656,14.5600004196167,15.300000190734863,360800.0,0.04579631381086635,17.210000133514406,23.067500162124634,18.438999843429553,0.11208380385285066,16.101700273698782,0.0132450201465272,0.9626125004446658
2020-03-25,15.149999618530272,17.079999923706055,14.609999656677246,16.700000762939453,409200.0,0.09150330423213848,16.435000133514404,22.323000192642212,18.17144494756523,0.1191185965919149,22.41046079909954,0.10231030913778662,1.0870065702091487
2020-03-26,16.739999771118164,18.540000915527344,16.549999237060547,17.020000457763672,333000.0,0.01916165749730747,16.05300016403198,21.630000257492064,17.994290354706884,0.11239150082969532,25.71428953605958,0.016726445070124687,0.8753482992481993
2020-03-27,16.5,17.079999923706055,15.579999923706056,15.869999885559082,277200.0,-0.06756759936983536,15.594000244140625,20.81700019836426,17.667461939321694,0.11367875788160604,27.07877875245339,-0.03818182511763139,0.7286044718581342
