Price,Open,High,Low,Close,Volume,Returns,SMA_10,SMA_20,EMA_12,Volatility_10,RSI,Price_Change,Volume_Ratio
Ticker,9.070971510075209,9.076472528422112,8.944451235732318,9.02146339416504,17600.0,0.005487389121630937,9.207941913604737,9.066843700408935,9.02146339416504,0.011236106477375926,54.60510632959027,-0.0054578625735048234,0.40268456375838924
Date,9.070971510075209,9.076472528422112,8.944451235732318,9.02146339416504,17600.0,0.005487389121630937,9.207941913604737,9.066843700408935,9.02146339416504,0.011236106477375926,54.60510632959027,-0.0054578625735048234,0.40268456375838924
2020-02-03,9.070971510075209,9.076472528422112,8.944451235732318,9.02146339416504,17600.0,0.005487389121630937,9.207941913604737,9.066843700408935,9.02146339416504,0.011236106477375926,54.60510632959027,-0.0054578625735048234,0.40268456375838924
2020-02-04,8.997806154681934,9.896101191553194,8.997806154681934,9.070967674255373,40300.0,0.005487389121630937,9.207941913604737,9.066843700408935,9.048278212547304,0.011236106477375926,54.60510632959027,0.008131039757438006,0.40268456375838924
2020-02-05,9.136981359442904,9.324011759337484,9.021462089290688,9.2524995803833,35900.0,0.020012408008369453,9.207941913604737,9.066843700408935,9.127985859577983,0.011236106477375926,54.60510632959027,0.012642930569296877,0.40268456375838924
2020-02-06,9.07647121559118,9.346014780330592,9.07647121559118,9.2524995803833,13800.0,0.0,9.207941913604737,9.066843700408935,9.167289975182765,0.011236106477375926,54.60510632959027,0.01939392089843754,0.40268456375838924
2020-02-07,9.45603180685883,9.61005608147518,9.274502448052646,9.406523704528809,23600.0,0.016646758295678632,9.207941913604737,9.066843700408935,9.232288924430321,0.011236106477375926,54.60510632959027,-0.005235610808131067,0.40268456375838924
2020-02-10,9.357017026933322,9.37461965396805,9.114977495267336,9.296506881713867,122600.0,-0.011695800305268289,9.207941913604737,9.066843700408935,9.247897266544399,0.011236106477375926,54.60510632959027,-0.006466820039472197,0.40268456375838924
2020-02-11,9.142481066659522,9.37901849219012,9.131479033133914,9.186488151550291,339300.0,-0.011834416040715445,9.207941913604737,9.066843700408935,9.234194037387564,0.011236106477375926,54.60510632959027,0.004813472904117051,0.40268456375838924
2020-02-12,9.213993354174736,9.351515643043015,9.14248222561642,9.230496406555176,52400.0,0.004790541747714316,9.207941913604737,9.066843700408935,9.23342239882482,0.011236106477375926,54.60510632959027,0.0017910857698809157,0.40268456375838924
2020-02-13,9.235995962060674,9.269001012385427,9.169984812199532,9.21949291229248,24300.0,-0.0011920804448698474,9.207941913604737,9.066843700408935,9.23066665059687,0.011236106477375926,54.60510632959027,-0.0017868186426221897,0.40268456375838924
2020-02-14,9.219492984652463,9.241496001971116,9.103973733791715,9.142480850219728,38100.0,-0.008353177642782428,9.207941913604737,9.066843700408935,9.213955475698318,0.011236106477375926,54.60510632959027,-0.008353185425807671,0.40268456375838924
2020-02-18,9.131477801271563,9.131477801271563,9.057215658809378,9.070967674255373,62100.0,-0.007822075554321462,9.21289234161377,9.066843700408935,9.187792155713666,0.011236106477375926,54.60510632959027,-0.006626542639983665,0.40268456375838924
2020-02-19,9.010458334083468,9.103973516178623,8.977453284288595,9.09847354888916,58600.0,0.0030322977240733184,9.215642929077148,9.066843700408935,9.171911600640712,0.011143991753130548,54.60510632959027,0.009768117396732254,0.40268456375838924
2020-02-20,9.125978037169627,9.125978037169627,9.0379638671875,9.0379638671875,13500.0,-0.006650531144210214,9.194189357757569,9.066843700408935,9.148653185508088,0.008878521228468429,50.92011946343549,-0.00964435478845667,0.40268456375838924
2020-02-21,9.021459358065783,9.098472531255648,9.021459358065783,9.076468467712402,27900.0,0.004260318041842792,9.176586246490478,9.066843700408935,9.136362432796174,0.009100994252684508,52.94096651060232,0.006097584377791071,0.40268456375838924
2020-02-24,8.900440595756525,9.048964884373746,8.674904179357732,8.966450691223145,24000.0,-0.012121209574034508,9.132578945159912,9.066843700408935,9.107899307295186,0.006865617676017654,47.36824336346565,0.007416497504414733,0.40268456375838924
2020-02-25,8.806926489065035,9.076470018246969,8.806926489065035,8.911443710327148,38500.0,-0.0061347552995345556,9.094072628021241,9.066843700408935,9.07543347093128,0.006454172087147581,42.40849006681416,0.011867615948865465,0.6312165263963274
2020-02-26,9.043464672284497,9.054465656366014,8.877337746719684,8.944448471069336,73100.0,0.0037036379081809567,9.069868659973144,9.066843700408935,9.054031401597518,0.006280703005093979,32.926766099100504,-0.010948923316814149,1.157011712567268
2020-02-27,8.856435668608723,8.911444794344044,8.64190070776806,8.724413871765137,94700.0,-0.0246001304625878,9.01926040649414,9.066843700408935,9.00068343084566,0.008788671313837898,26.470563239998228,-0.014906876963102946,1.4113263785394934
2020-02-28,8.603394794454415,8.698559880773733,8.163323354208615,8.658403396606445,30900.0,-0.007566178786212907,8.963151454925537,9.066843700408935,8.945725825589452,0.008664716348742687,13.82982157002516,0.006393825166257383,0.45281359906213364
2020-03-02,8.317348219814246,8.79592573662392,8.317348219814246,8.768421173095703,31900.0,0.012706473867038603,8.925745487213135,9.066843700408935,8.917447160266217,0.010462759657274856,24.468094916654678,0.05423278445970021,0.46370772361662954
2020-03-03,8.526382252821351,8.732665694421868,8.449369579099027,8.69140911102295,32500.0,-0.008782888110923648,8.887789630889893,9.05034098625183,8.881598305750042,0.010504868769113928,25.27476819261689,0.019354851015152538,0.5176258228923338
2020-03-04,8.795924331974673,8.828929383253119,8.52638080657543,8.77942180633545,17100.0,0.01012640116098984,8.855884456634522,9.035763692855834,8.865470081008535,0.011261016587711668,28.420911440084012,-0.0018761559349975588,0.41397675919948357
2020-03-05,8.828930253252373,8.828930253252373,8.669404948677274,8.8179292678833,30400.0,0.004386104506342692,8.833880996704101,9.014035177230834,8.857995821078408,0.011457692442759062,31.282050826119985,-0.0012460156614126803,0.7630522088353414
2020-03-06,8.718914313202863,8.801427486042124,8.663905181572716,8.77392292022705,28800.0,-0.004990553487033478,8.803626441955567,8.990106344223022,8.844822483560808,0.01123120944413536,32.27514683530127,0.006309112011903805,0.7174887892376681
2020-03-09,8.328349784249042,8.38335838358981,7.758457295632546,7.915782928466797,126300.0,-0.09780573633510414,8.698559665679932,8.915569305419922,8.699664505157928,0.03205882991579453,18.373476831653107,-0.04953764748960358,2.744458930899609
2020-03-10,8.064307753713742,8.195779251481921,7.976293563842773,7.976293563842773,65800.0,0.007644302013180226,8.605044651031495,8.849558639526368,8.586911761988693,0.032625068506370564,19.822446813803552,-0.010914041546893615,1.4221902017291066
2020-03-11,7.937785047516034,7.951537063729924,7.728751148509006,7.767257213592529,18200.0,-0.026207203706471338,8.487325525283813,8.778597092628479,8.45940937766327,0.032547392295362146,18.356101074664622,-0.02148305010814919,0.4176866585067319
2020-03-12,7.288683418682746,7.386049252551145,6.876116432719572,6.994385719299316,46700.0,-0.09950378531828519,8.314322710037231,8.666791558265686,8.231904851134987,0.04248534091174704,12.036124440685342,-0.040377346974498844,1.0199475829935936
2020-03-13,7.07414817415075,7.377247704305687,7.07414817415075,7.233674049377441,21800.0,0.03421148613778424,8.171849775314332,8.567500615119934,8.077112509032313,0.04587214490012161,19.827602240360505,0.022550541959186845,0.48038783605112384
2020-03-16,7.261177355909985,7.261177355909985,6.188503517753841,6.194004535675049,47600.0,-0.14372634246519178,7.914408111572266,8.4200767993927,7.785461166366366,0.059370854995093064,14.764615503516495,-0.14696966730420757,1.0137725401107482
2020-03-17,6.331526169169186,6.829356697271172,6.001472473144531,6.001472473144531,99600.0,-0.03108361665245929,7.6454144477844235,8.266602039337158,7.509445894575969,0.05879855186366421,13.356167148849337,-0.05212861594599779,1.9519205644107658
2020-03-18,5.621911965450101,5.968468236396268,4.675758361816406,4.675758361816406,130000.0,-0.2208981407913555,7.235048103332519,8.04546627998352,7.0714051844143455,0.08058183820543617,10.472611046752732,-0.16829747769946518,2.3713973002553814
2020-03-19,4.659254291094249,5.264351917136573,4.422715837269041,5.088323593139648,72400.0,0.08823493418572892,6.862087535858154,7.847984266281128,6.76507972989402,0.09140658679783989,17.354101130689642,0.09208969402368258,1.3575
2020-03-20,4.912297504654445,5.000861493821192,3.806617911007808,4.059659004211426,27700.0,-0.2021617867061607,6.390661144256592,7.5971437931060795,6.347435273228785,0.10147132943483425,13.135211743345252,-0.17357224387064032,0.521460843373494
2020-03-23,4.202682071821715,4.202682071821715,3.4160544872283936,3.4160544872283936,33000.0,-0.15853659539270837,5.940688300132751,7.319623982906341,5.895147015925096,0.10512973145477636,12.064856521229117,-0.1871727556713197,0.6203784935455571
2020-03-24,3.5700791522947437,4.080562230443407,3.5700791522947437,3.5865819454193115,54600.0,0.049919419853655445,5.501717138290405,7.0533808946609495,5.539112861607635,0.10958687186796744,13.09616987418164,0.004622528638884742,0.998780487804878
2020-03-25,3.762610299071764,4.045906170187519,3.614086222124351,3.680096864700317,38700.0,0.026073548772652444,5.093001103401184,6.790163314342498,5.252517619522281,0.11314911348925936,13.770348089360013,-0.021929838014795987,0.6897576045627377
2020-03-26,3.82312003505565,5.2423502033231815,3.82312003505565,4.747270107269287,104600.0,0.2899850959917256,4.868289542198181,6.591306126117706,5.174650954874487,0.15827550174421265,25.18643153596713,0.2417266692491347,1.7132561694693165
2020-03-27,4.5712417637045,6.05098157179983,4.532735160606439,5.2258477210998535,57000.0,0.10081111944688836,4.667506909370422,6.419678342342377,5.18253906189819,0.16247345613078545,32.61023897930801,0.1432009049691709,0.9057203389830508
2020-03-30,5.248842263528613,5.978965701444122,4.932646840758378,5.404065132141113,42900.0,0.034103062422138786,4.588512969017029,6.251460540294647,5.216662754959043,0.15708609964955142,33.620462499363114,0.02957278211445993,0.7477341389728096
2020-03-31,5.573662056124549,5.668520648758975,5.547791481018066,5.547791481018066,15600.0,0.026595969027487953,4.543144869804382,6.094279658794403,5.2676597071983755,0.15697294536663978,35.748257386412135,-0.0046415758339806695,0.288746298124383
2020-04-01,4.892404427403525,5.300583891171099,4.8866552895961615,4.990137577056885,34000.0,-0.10051818022887327,4.57458279132843,5.904815447330475,5.224925655403607,0.14173594394614464,36.76440025146049,0.01997650666529796,0.6172839506172839
2020-04-02,4.886656158420142,5.513298035869849,4.748680116119672,5.432811737060547,25400.0,0.08870981073526751,4.60903160572052,5.735559570789337,5.256932427093842,0.14176311630669775,38.41861643527197,0.11176468344295723,0.47335072679836004
2020-04-03,5.777750560219287,5.892730559034681,5.133862018585205,5.133862018585205,49000.0,-0.055026703104034014,4.716451907157898,5.553556525707245,5.237986348109026,0.12306460134701509,42.464258203891156,-0.11144277256746855,0.8833072947962984
2020-04-06,5.133864225187692,5.680594450493619,5.133864225187692,5.496051788330078,5500.0,0.07054918274657607,4.924451637268066,5.432569968700409,5.2777103145190445,0.10384670850160771,46.49196269501664,0.07054872261043194,0.10443037974683544
2020-04-07,5.582285706747152,5.717387171155615,5.185604472956931,5.57078742980957,41800.0,0.013598059908784155,5.1228721857070925,5.312294661998749,5.322819847643017,0.10460352798930776,57.51774709659414,-0.002059779370246872,0.8563234089046708
2020-04-08,5.749005363101051,6.18592990228102,5.749005363101051,6.036455631256104,18700.0,0.08359109144152943,5.358508062362671,5.225754582881928,5.4326527098155655,0.10475422508013783,57.89336811261527,0.05000000000000016,0.45176356901272346
2020-04-09,6.289988771139204,6.829820621988906,6.200304179834506,6.484879970550537,35300.0,0.07428603251426891,5.532269048690796,5.2002792954444885,5.594587148945975,0.06613609483922128,72.34964168028752,0.030984347747259243,0.906988694758479
2020-04-13,6.933303184658362,7.378851040073423,6.57054051846535,7.186259269714356,49200.0,0.10815609577185059,5.728310203552246,5.197908556461334,5.839528029127517,0.06699975278204583,84.3782736339605,0.036484209375946805,1.2192301338179414
2020-04-14,7.370224177177297,7.473706441817399,7.1425636335833405,7.381722450256348,23900.0,0.027199572573974207,5.9260759353637695,5.257294452190399,6.076844658621394,0.06703875774007338,84.44899157861614,0.0015600981466284496,0.6013082858101308
2020-04-15,6.967795535098958,7.6289315852664,6.645851490932728,7.473708152770996,6900.0,0.01246127894058846,6.1186676025390625,5.330906236171723,6.291789613504501,0.06735378470606725,84.44467313909077,0.07260727085397366,0.1886964448495898
2020-04-16,7.352979167632541,7.53119860736651,7.117269992828369,7.117269992828369,56800.0,-0.04769227706737145,6.331380844116211,5.45298181772232,6.418808035296345,0.05706503373272267,74.70765896913497,-0.032056282145032096,1.5037063183903987
2020-04-17,7.329984671099885,7.329984671099885,6.783253926937559,6.881562232971191,22500.0,-0.03311772071239194,6.476255893707275,5.542643749713898,6.4900111586146,0.057935079870650885,68.18182341808865,-0.06117644964479935,0.6965944272445821
2020-04-20,6.622854999133432,6.642976431875736,5.680017842817543,5.726009845733643,34300.0,-0.16792006642053225,6.535470676422119,5.625961291790008,6.372458288263527,0.0815394027673191,52.910603797885585,-0.13541669771075124,1.1141186660892162
2020-04-21,5.840988713313488,6.372771760069276,5.803620423836034,6.128438949584961,120000.0,0.07028089624246148,6.598709392547607,5.761580514907837,6.334913012097339,0.08151881137661368,55.01487528972221,0.04921259916429592,3.3401373167563557
2020-04-22,6.151436815775148,6.151436815775148,5.323580124992743,5.863986492156982,22500.0,-0.043151683422723575,6.628029298782349,5.875450742244721,6.262456508657789,0.08350749606317344,57.94979061347285,-0.046728972795592946,0.6183583730304141
2020-04-23,5.800747238071259,5.829492378202293,5.6570220856840345,5.7375078201293945,2600.0,-0.021568718174360013,6.598134517669678,5.978321290016174,6.181689258424775,0.07951383035970667,52.94116455744678,-0.01090194337840025,0.07581648522550544
2020-04-24,5.83524191969151,5.8639870645126,5.461556681821467,5.5535407066345215,321200.0,-0.0320639412201662,6.505000591278076,6.018634819984436,6.0850450323023555,0.07515362541810995,54.143033679959885,-0.048275841333392654,5.946679832140212
2020-04-27,5.714512552908683,5.714512552908683,5.053376986172771,5.202851295471191,63600.0,-0.06314699570750959,6.306659793853759,6.017484998703003,5.949315803794393,0.06308949866336187,47.09896158482869,-0.08953716571627035,1.1566440349175557
