Price,Open,High,Low,Close,Volume,Returns,SMA_10,SMA_20,EMA_12,Volatility_10,RSI,Price_Change,Volume_Ratio
Ticker,146.0,165.0,141.25,144.7100067138672,70447500.0,-0.03773067832595134,146.5320022583008,147.28250122070312,144.7100067138672,0.05757005208300004,52.959023976441394,-0.008835570452964469,0.18095667947923552
Date,146.0,165.0,141.25,144.7100067138672,70447500.0,-0.03773067832595134,146.5320022583008,147.28250122070312,144.7100067138672,0.05757005208300004,52.959023976441394,-0.008835570452964469,0.18095667947923552
2020-12-10,146.0,165.0,141.25,144.7100067138672,70447500.0,-0.03773067832595134,146.5320022583008,147.28250122070312,144.7100067138672,0.05757005208300004,52.959023976441394,-0.008835570452964469,0.18095667947923552
2020-12-11,146.5500030517578,151.5,135.10000610351562,139.25,26980800.0,-0.03773067832595134,146.5320022583008,147.28250122070312,141.75250307718912,0.05757005208300004,52.959023976441394,-0.049812370520249206,0.18095667947923552
2020-12-14,135.0,135.3000030517578,125.16000366210938,130.0,16966100.0,-0.06642728904847395,146.5320022583008,147.28250122070312,137.16549841195825,0.05757005208300004,52.959023976441394,-0.037037037037037035,0.18095667947923552
2020-12-15,126.69000244140624,127.5999984741211,121.5,124.8000030517578,10914400.0,-0.03999997652494003,146.5320022583008,147.28250122070312,133.26219477598693,0.05757005208300004,52.959023976441394,-0.014918299417687334,0.18095667947923552
2020-12-16,125.83000183105467,142.0,124.91000366210938,137.99000549316406,20409600.0,0.10568911954221694,146.5320022583008,147.28250122070312,134.54672405075883,0.05757005208300004,52.959023976441394,0.0966383492423054,0.18095667947923552
2020-12-17,143.0,152.4499969482422,142.6699981689453,147.0500030517578,15054700.0,0.06565691135538487,146.5320022583008,147.28250122070312,137.5856786430655,0.05757005208300004,52.959023976441394,0.028321699662642044,0.18095667947923552
2020-12-18,150.4499969482422,159.0,150.3000030517578,157.3000030517578,15954200.0,0.06970418080435037,146.5320022583008,147.28250122070312,141.9848611597073,0.05757005208300004,52.959023976441394,0.045530117929295566,0.18095667947923552
2020-12-21,155.30999755859375,172.0,145.11000061035156,163.02000427246094,17788100.0,0.03636364341850018,146.5320022583008,147.28250122070312,146.37457131044548,0.05757005208300004,52.959023976441394,0.04964269419268026,0.18095667947923552
2020-12-22,170.0,174.97000122070312,161.0500030517578,163.19000244140625,9872600.0,0.0010428055728743946,146.5320022583008,147.28250122070312,149.70126209935418,0.05757005208300004,52.959023976441394,-0.04005880916819853,0.18095667947923552
2020-12-23,162.81399536132812,168.25,155.5,158.00999450683594,5852500.0,-0.031742189209355565,146.5320022583008,147.28250122070312,151.27576366142966,0.05757005208300004,52.959023976441394,-0.029506068221167445,0.18095667947923552
2020-12-24,159.16000366210938,162.7899932861328,154.11199951171875,154.83999633789062,3621400.0,-0.020062010500279892,147.5450012207031,147.28250122070312,151.92793230150212,0.05757005208300004,52.959023976441394,-0.02714254350854352,0.18095667947923552
2020-12-28,158.60000610351562,163.63999938964844,147.52000427246094,149.0,6229200.0,-0.03771632960483051,148.52000122070314,147.28250122070312,151.40735555028562,0.0575687789080981,52.959023976441394,-0.06052967045442519,0.18095667947923552
2020-12-29,150.0,151.6510009765625,143.1199951171875,150.0,5402300.0,0.006711409395973256,150.52000122070314,147.28250122070312,151.16298516204625,0.05133559724275567,53.59912429631325,0.0,0.18095667947923552
2020-12-30,151.33999633789062,152.81300354003906,145.60000610351562,148.42999267578125,3462400.0,-0.010466715494791612,152.88300018310548,147.28250122070312,150.69764380118812,0.04855817648305964,52.47800781153915,-0.019228252494550936,0.18095667947923552
2020-12-31,146.89999389648438,147.88999938964844,144.50999450683594,146.8000030517578,2795800.0,-0.010981538128778667,153.76399993896484,147.28250122070312,150.04472225037748,0.03819729807032937,51.36262633417403,-0.0006806728991222612,0.18095667947923552
